episode,frames,return,Lc,La,Lbc,ratio,test
496.0,48473.0,0.0,0.0013020497804973274,-0.009376606713049114,0.0008326155648683197,0.65,0.01
497.0,48573.0,0.0,0.001290890288655646,-0.009278232692740857,0.0010045081633143127,0.43,0.01
498.0,48673.0,0.0,0.001296109647373669,-0.009291543257422746,0.0009257747320225462,0.56,0.01
499.0,48773.0,0.0,0.0012846798886312172,-0.009220443768426775,0.0009789164608810096,0.81,0.01
500.0,48873.0,0.0,0.001274769710144028,-0.009362182412296534,0.0008712501142872498,0.68,0.01
501.0,48946.0,1.0,0.0012063253344011123,-0.0092541469605512,0.0009165999965187264,0.6027397260273972,0.01
502.0,49046.0,0.0,0.0012612302339402959,-0.009266933207400144,0.0009207599406363443,0.64,0.01
503.0,49146.0,0.0,0.0013104380789445713,-0.009328415929339827,0.0008312289862078614,0.39,0.01
504.0,49246.0,0.0,0.0011829284456325694,-0.009311226452700794,0.000885643939836882,0.62,0.01
505.0,49346.0,0.0,0.0011829589487751945,-0.009200974591076374,0.0009573942507267929,0.83,0.01
506.0,49446.0,0.0,0.0012599382310872897,-0.00918268082663417,0.0009695724425546359,0.74,0.01
507.0,49506.0,0.0,0.0012048715628528346,-0.009236134309321641,0.0008537512762510839,0.6833333333333333,0.01
508.0,49606.0,0.0,0.0012338304775767028,-0.009333356460556387,0.0008441028895322234,0.52,0.01
509.0,49706.0,0.0,0.0011571654386352747,-0.009213631772436202,0.0009193997128750198,0.55,0.01
510.0,49806.0,0.0,0.0011999011650914327,-0.009392460426315665,0.0007679482872481458,0.67,0.0
511.0,49906.0,0.0,0.0012114073423435913,-0.009242162192240357,0.0008842740426189266,0.61,0.0
512.0,49987.0,1.0,0.0011249344636410199,-0.009151999666183084,0.0010074417611273627,0.7654320987654321,0.0
513.0,50087.0,0.0,0.0011810205865185708,-0.009319560313597321,0.0008088301969110034,0.89,0.0
514.0,50150.0,1.0,0.0011424756662491414,-0.009420575618389108,0.0007171800989742642,0.6349206349206349,0.0
515.0,50250.0,0.0,0.0010858563915826381,-0.009301479370333255,0.0008066723996307701,0.58,0.0
516.0,50350.0,0.0,0.0011953701841412112,-0.009302903153002261,0.0008136432078026701,0.79,0.0
517.0,50450.0,0.0,0.0011324685771251098,-0.009299995377659798,0.0008847862832772079,0.83,0.0
518.0,50550.0,0.0,0.0012619544309563934,-0.009299234636127949,0.0008310671619256027,0.58,0.0
519.0,50650.0,0.0,0.0012336483085528015,-0.009259433709084988,0.0007905491237761452,0.65,0.0
520.0,50750.0,0.0,0.0011384847725275904,-0.008995772199705243,0.000988301008619601,0.65,0.0
521.0,50850.0,0.0,0.0011423140129772945,-0.009111356930807233,0.0009607006661826744,0.66,0.0
522.0,50950.0,0.0,0.0011458270251750945,-0.009014706946909428,0.0009712493230472319,0.72,0.0
523.0,51050.0,0.0,0.0011174140818184242,-0.009054732117801905,0.000991367634560447,0.75,0.0
524.0,51150.0,0.0,0.0011466001201188192,-0.008968583503738047,0.001074566914467141,0.74,0.0
525.0,51250.0,0.0,0.001199708707863465,-0.009089019089005888,0.0009785207666573115,0.52,0.0
526.0,51350.0,0.0,0.001197034204378724,-0.00922294385265559,0.000814205728675006,0.64,0.0
527.0,51450.0,0.0,0.0011568031646311283,-0.009231291664764284,0.0007955289806704968,0.26,0.0
528.0,51550.0,0.0,0.0011701713904039934,-0.009145759781822561,0.0008392315362289082,0.75,0.0
529.0,51636.0,1.0,0.0011527343053468178,-0.009065759725608798,0.0009117343197008161,0.5813953488372093,0.0
530.0,51736.0,0.0,0.00115256033197511,-0.00908897812012583,0.0009025116451084614,0.55,0.0
531.0,51836.0,0.0,0.001180128077394329,-0.009133612625300885,0.000842818984092446,0.52,0.0
532.0,51936.0,0.0,0.0011827168683521449,-0.009043849119916559,0.0008866451508947648,0.42,0.0
533.0,52012.0,1.0,0.0011558689684055647,-0.009084509532457511,0.0008733501354551041,0.7105263157894737,0.0
534.0,52112.0,0.0,0.0011277926818002014,-0.008967051096260548,0.0009267110683140345,0.94,0.0
535.0,52212.0,0.0,0.0012005731486715377,-0.009139972319826484,0.0008367073789122514,0.82,0.0
536.0,52312.0,0.0,0.0011483339942060411,-0.009136094246059656,0.0008391183611820452,0.71,0.0
537.0,52412.0,0.0,0.0012185750395292416,-0.009147315518930554,0.0008388056940748357,0.87,0.0
538.0,52512.0,0.0,0.0012046220753109084,-0.009007509942166507,0.0008957632241072133,0.42,0.0
539.0,52595.0,1.0,0.0011812238378943987,-0.009013484602412546,0.0009086032738875463,0.6987951807228916,0.0
540.0,52695.0,0.0,0.0011944979609688744,-0.009073468893766402,0.0008855565926933196,0.48,0.01
541.0,52795.0,0.0,0.001159035164746456,-0.009155736891552807,0.000828013331774855,0.67,0.01
542.0,52895.0,0.0,0.0012325841933488845,-0.009166048085317015,0.0007482882632757537,0.46,0.01
543.0,52995.0,0.0,0.0011421684763627128,-0.009094884530641138,0.0008334138526697643,0.54,0.01
544.0,53095.0,0.0,0.001120922933332622,-0.008947632517665624,0.0009201164936530403,0.55,0.01
545.0,53195.0,0.0,0.0012179001478943973,-0.008979619154706598,0.0008932263412862085,0.58,0.01
546.0,53295.0,0.0,0.0011129597929539158,-0.008989686728455126,0.00089913567120675,0.51,0.01
547.0,53395.0,0.0,0.0012166901188902556,-0.00889812524896115,0.0009931114420760423,0.56,0.01
548.0,53478.0,1.0,0.001102862418180399,-0.009052290929010115,0.0007789199086570978,0.3855421686746988,0.01
549.0,53578.0,0.0,0.0011671647481853143,-0.008995344974100589,0.0007983256666921079,0.63,0.01
550.0,53678.0,1.0,0.001185697058099322,-0.00900549253448844,0.000865828761307057,0.77,0.01
551.0,53778.0,0.0,0.001123782205977477,-0.008823526734486222,0.0009361696863197721,0.78,0.01
552.0,53878.0,0.0,0.0010743120120605453,-0.008874912397004664,0.0009629183556535281,0.48,0.01
553.0,53978.0,0.0,0.001101617471431382,-0.00887321206741035,0.000951085298001999,0.67,0.01
554.0,54078.0,0.0,0.0011157520243432373,-0.008718625670298933,0.0010588541653123685,0.46,0.01
555.0,54178.0,0.0,0.001196645934251137,-0.008900081291794777,0.0009195725823519751,0.62,0.01
556.0,54278.0,0.0,0.00113687617238611,-0.00883084341417998,0.0009457035017840098,0.75,0.01
557.0,54378.0,0.0,0.001202992101898417,-0.008915790878236294,0.0009056124699418433,0.62,0.01
558.0,54460.0,1.0,0.0011805056157044884,-0.008913592384310394,0.0009187628453307808,0.6829268292682927,0.01
559.0,54555.0,1.0,0.001203225441522112,-0.008858636957838346,0.0009175181382727858,0.6421052631578947,0.01
560.0,54655.0,0.0,0.0011585670773638411,-0.00886431344319135,0.0009439758847292979,0.79,0.01
561.0,54755.0,0.0,0.0011517312587238848,-0.008809414701536298,0.001000281146989437,0.47,0.01
562.0,54855.0,0.0,0.0011464139301097021,-0.008883083257824182,0.0009048556446214207,0.61,0.01
563.0,54955.0,0.0,0.001127406731247902,-0.00889483475126326,0.0008852525663678534,0.82,0.01
564.0,55055.0,0.0,0.0011860669375164433,-0.008748099962249399,0.0009622234757989645,0.61,0.01
565.0,55155.0,0.0,0.0011218146409373731,-0.008853335408493876,0.0008929358699242585,0.37,0.01
566.0,55255.0,0.0,0.0011478609160985797,-0.008890270991250872,0.0008599315120954998,0.92,0.01
567.0,55355.0,0.0,0.001187426676042378,-0.008832495184615255,0.0008937406042241491,0.6,0.01
568.0,55455.0,0.0,0.001184380067861639,-0.008869067034684121,0.0008364010285004043,0.64,0.01
569.0,55555.0,0.0,0.0010870929108932614,-0.00881498898845166,0.0008341164732701145,0.57,0.01
570.0,55655.0,0.0,0.0011305444221943618,-0.008796653174795211,0.0009011975460452959,0.8,0.01
571.0,55755.0,0.0,0.0011303860630141572,-0.008674079203046858,0.0009887910286488478,0.58,0.01
572.0,55855.0,0.0,0.0011415723309619351,-0.008732846886850894,0.0009129235049476847,0.78,0.01
573.0,55955.0,0.0,0.0011801587830996142,-0.008603202039375901,0.0009796802164055408,0.3,0.01
574.0,55977.0,0.0,0.0011312656570225954,-0.008523139721629295,0.0009546575416937809,0.5,0.01
575.0,56077.0,0.0,0.0011251833551796154,-0.008767552161589264,0.0008393251794041135,0.63,0.01
576.0,56177.0,0.0,0.001183289831969887,-0.008744195732288063,0.0008740026282612235,0.93,0.01
577.0,56277.0,0.0,0.0011112637596670538,-0.00885032664053142,0.0007600056068622507,0.37,0.01
578.0,56377.0,0.0,0.0011156819347525016,-0.008840805031359195,0.0007210754204425029,0.7,0.01
579.0,56477.0,0.0,0.001119327699416317,-0.008654643199406564,0.0009092168236384168,0.62,0.01
580.0,56577.0,0.0,0.0010684570256853476,-0.008438706435263156,0.0011304351268336178,0.84,0.01
581.0,56672.0,1.0,0.001097251406846274,-0.008566745949026785,0.0009574510160171868,0.6947368421052632,0.01
582.0,56772.0,0.0,0.0011535868846112862,-0.008670189380645753,0.0008716032930533401,0.82,0.01
583.0,56872.0,0.0,0.001097672058385797,-0.008631349229253828,0.0008237498326343484,0.1,0.01
584.0,56972.0,0.0,0.0010877925856038928,-0.008556286138482392,0.0009396808457677253,0.78,0.01
585.0,57072.0,0.0,0.0011347093567019328,-0.008568479982204735,0.0009227779369393829,0.77,0.01
586.0,57131.0,1.0,0.0011852633936125468,-0.008549506957563808,0.000892032576642015,0.6610169491525424,0.01
587.0,57231.0,0.0,0.001226709212642163,-0.008537139096297323,0.0009165860604844056,0.67,0.01
588.0,57331.0,0.0,0.0011448889086022973,-0.00846473835874349,0.000914498071942944,0.5,0.01
589.0,57431.0,0.0,0.0011071755806915462,-0.008386096805334092,0.0010236836968397255,0.88,0.01
590.0,57474.0,0.0,0.0011139281559735537,-0.008372998460694107,0.000962037778578612,0.3488372093023256,0.01
591.0,57574.0,0.0,0.0010406600043643265,-0.008591179107315838,0.000803349569614511,0.62,0.01
592.0,57674.0,0.0,0.0010783160134451464,-0.008585270950570703,0.0008262227749219164,0.71,0.01
593.0,57774.0,0.0,0.0011344151600496844,-0.008521793666295708,0.0008815711023635231,0.68,0.01
594.0,57874.0,0.0,0.0011182001431006938,-0.008522618399001657,0.0008313845412340015,0.67,0.01
595.0,57974.0,0.0,0.0011278460634639486,-0.00846279352903366,0.0009199678529694211,0.69,0.01
596.0,58064.0,1.0,0.0010982748696632268,-0.008451224216777417,0.0009154000629981359,0.6444444444444445,0.01
597.0,58164.0,0.0,0.0010986151010729372,-0.008439640556462109,0.0009237153345020488,0.63,0.01
598.0,58264.0,0.0,0.0010682331031421199,-0.008379415296949445,0.0009574309912568423,0.52,0.01
599.0,58364.0,0.0,0.0010520651401020587,-0.008508452903479338,0.0008365891530411318,0.59,0.01
600.0,58450.0,1.0,0.0010515259163248417,-0.00846849592554188,0.0008451959262412517,0.6511627906976745,0.02
601.0,58499.0,0.0,0.001062995293272697,-0.008524526984487869,0.0008212039276852976,0.3469387755102041,0.02
602.0,58599.0,0.0,0.0010751769854687155,-0.008386127818375826,0.000953421707963571,0.69,0.02
603.0,58699.0,0.0,0.0011257106362609192,-0.00841796948108822,0.0008763018727768212,0.6,0.02
604.0,58799.0,0.0,0.001064295761170797,-0.008475497327744962,0.0007657073275186122,0.63,0.02
605.0,58899.0,0.0,0.0010548325057607145,-0.008406312088482082,0.0008455879820394329,0.88,0.02
606.0,58999.0,0.0,0.001085658054216765,-0.00839909783564508,0.0008507014121278189,0.36,0.02
607.0,59099.0,0.0,0.0011155469453660771,-0.008369633220136166,0.0008296563995827455,0.5,0.02
608.0,59199.0,0.0,0.0011160103743895887,-0.008372032712213696,0.0008301691805536393,0.6,0.02
609.0,59299.0,0.0,0.0010732566221849993,-0.008376664468087255,0.00080908130374155,0.58,0.02
610.0,59399.0,0.0,0.00110324312816374,-0.008445829045958817,0.0007594378163048532,0.77,0.02
611.0,59499.0,0.0,0.001047970424988307,-0.008511996204033494,0.0007265757066488731,0.68,0.02
612.0,59599.0,0.0,0.001117320928024128,-0.008435145830735563,0.0007867174709099345,0.85,0.02
613.0,59699.0,0.0,0.0010639920819085092,-0.008339248495176435,0.0008061987048131414,0.67,0.02
614.0,59799.0,0.0,0.0010047609388129785,-0.008259351556189358,0.0009088914564927108,0.68,0.02
615.0,59899.0,0.0,0.0010079893539659678,-0.00832144110929221,0.0008118757615739014,0.62,0.02
616.0,59999.0,0.0,0.0011005588679108768,-0.008459025332704186,0.0007132498583814594,0.7,0.02
617.0,60089.0,1.0,0.0010255574164653404,-0.008392230147081944,0.0007581588496880916,0.7888888888888889,0.02
618.0,60189.0,0.0,0.0010341660602716728,-0.008330008778721094,0.0007998608333582524,0.49,0.02
619.0,60289.0,0.0,0.0010226938920095564,-0.0082388338400051,0.0008859791806025896,0.55,0.02
620.0,60389.0,0.0,0.0011405514960642904,-0.00835285371169448,0.0007607668168202508,0.82,0.02
621.0,60489.0,0.0,0.0010393917560577392,-0.00820635912939906,0.0008443287678528577,0.45,0.02
622.0,60589.0,0.0,0.0011182683997321874,-0.008155021728016435,0.0008972088070004247,0.45,0.02
623.0,60689.0,0.0,0.0011144549812888726,-0.008259414322674274,0.0007624391163699329,0.79,0.02
624.0,60789.0,0.0,0.0009930788807105274,-0.008206006698310375,0.0008400305089890026,0.72,0.02
625.0,60889.0,0.0,0.0010323459969367832,-0.008090418842621148,0.0009657489086384884,0.53,0.02
626.0,60989.0,0.0,0.0010140578303253279,-0.0081375626148656,0.0009130298913805746,0.88,0.02
627.0,61089.0,0.0,0.0010221925372024998,-0.008164225220680237,0.0008344114226929378,0.43,0.02
628.0,61152.0,0.0,0.0010644241184410122,-0.008182863564422679,0.0008381148467638663,0.4603174603174603,0.02
629.0,61252.0,0.0,0.001026825049193576,-0.008238694802857936,0.0007335250155301765,0.53,0.02
630.0,61352.0,0.0,0.0010382950661005452,-0.008168736412189901,0.0008228290901752189,0.68,0.0
631.0,61452.0,0.0,0.000978705659508705,-0.00828742839396,0.0007618767087114975,0.64,0.0
632.0,61552.0,0.0,0.0010274163755821064,-0.00823499203659594,0.0007036493800114841,0.73,0.0
633.0,61652.0,0.0,0.0009831638203468174,-0.008135360428132116,0.0008231765707023442,0.59,0.0
634.0,61752.0,0.0,0.001029355546925217,-0.008024333058856428,0.0008477455757383722,0.74,0.0
635.0,61852.0,0.0,0.0010054179950384423,-0.008036231040023267,0.0007976443682855461,0.57,0.0
636.0,61952.0,0.0,0.0010110336053185164,-0.00809885300695896,0.0007981965455110185,0.72,0.0
637.0,62052.0,0.0,0.0009762293816311285,-0.008093954101204871,0.0008662782967439852,0.76,0.0
638.0,62135.0,1.0,0.0009516228792672775,-0.007926849137812135,0.0009702947972544346,0.5903614457831325,0.0
639.0,62235.0,0.0,0.0010054066986776888,-0.0081005282048136,0.0008084302082716022,0.54,0.0
640.0,62335.0,0.0,0.0009495716140372678,-0.008041158937849104,0.0008662634386564605,0.49,0.0
641.0,62435.0,0.0,0.0009947094961535185,-0.007949111927300691,0.0008887346788833384,0.86,0.0
642.0,62535.0,0.0,0.000983060043072328,-0.008103341381065547,0.0007690725977590774,0.54,0.0
643.0,62635.0,0.0,0.0010174438706599177,-0.008076800885610282,0.0007999256878974848,0.71,0.0
644.0,62735.0,0.0,0.0010301350557710975,-0.008084511472843588,0.0007586529884429183,0.8,0.0
645.0,62835.0,0.0,0.000995763554237783,-0.008135411511175335,0.0007228306024626364,0.56,0.0
646.0,62935.0,0.0,0.0009586132830008865,-0.008101489949040116,0.0007077427413605619,0.38,0.0
647.0,63035.0,0.0,0.0009457893832586706,-0.008012511059641838,0.0008049237259547226,0.68,0.0
648.0,63135.0,0.0,0.000983712081797421,-0.008064033035188913,0.0007171409990405664,0.6,0.0
649.0,63235.0,0.0,0.0010008959157858043,-0.008011182681657373,0.0008122623979579657,0.67,0.0
650.0,63335.0,0.0,0.0010431952925864607,-0.00800519399344921,0.0007724145955580752,0.75,0.0
651.0,63435.0,0.0,0.0009504835127154365,-0.007882838631048798,0.0008496361985453404,0.67,0.0
652.0,63535.0,0.0,0.0009741962136467919,-0.008019067798741161,0.0007318618542922195,0.51,0.0
653.0,63635.0,0.0,0.0009993066726019606,-0.007913047624751925,0.0008204720474896021,0.55,0.0
654.0,63735.0,0.0,0.0009954388666665182,-0.007918324749916793,0.0008504309083218687,0.89,0.0
655.0,63835.0,0.0,0.0009321680519497022,-0.007936943126842379,0.0007618375489255413,0.6,0.0
656.0,63935.0,0.0,0.0009265817882260308,-0.008002275340259076,0.0007028374355286359,0.55,0.0
657.0,63999.0,1.0,0.0009288955734518822,-0.008044848080317024,0.0006822324367021793,0.796875,0.0
658.0,64096.0,1.0,0.001028956302931321,-0.007983804421172929,0.000701908942386412,0.6391752577319587,0.0
659.0,64196.0,0.0,0.0009015038015786559,-0.007918119835667313,0.0007461736003460828,0.86,0.0
660.0,64281.0,1.0,0.0009507622925893349,-0.007949360799701774,0.0006937687783433562,0.7058823529411765,0.0
661.0,64381.0,0.0,0.0009421249292790889,-0.007788420361466705,0.0008594328023900743,0.64,0.0
662.0,64438.0,1.0,0.0009307950988346548,-0.0077086722543626505,0.000980841028075175,0.5964912280701754,0.0
663.0,64538.0,0.0,0.0009251076023792848,-0.007810198096558451,0.0008554577067843638,0.49,0.0
664.0,64636.0,1.0,0.0009860957667412122,-0.007854981875351193,0.0007602402110933326,0.6632653061224489,0.0
665.0,64736.0,0.0,0.0009316960716387257,-0.007771314498968423,0.0008588969707489013,0.81,0.0
666.0,64836.0,0.0,0.000958186401403509,-0.007837804737500847,0.000760019622539403,0.61,0.0
667.0,64936.0,0.0,0.0009300914139021188,-0.007676028697751462,0.0008680948097025975,0.65,0.0
668.0,65036.0,0.0,0.000943396021029912,-0.007806857293471694,0.0007797542336629704,0.88,0.0
669.0,65136.0,0.0,0.0009162942506372928,-0.007773980782367289,0.0008177212478767615,0.67,0.0
670.0,65236.0,0.0,0.0009636204125126824,-0.00786842118948698,0.0006807140867749695,0.47,0.0
671.0,65336.0,0.0,0.0009288449661107734,-0.007800831301137805,0.0007343365148699376,0.77,0.0
672.0,65417.0,1.0,0.0009394330145032318,-0.00784622638106898,0.0007358255615043971,0.6790123456790124,0.0
673.0,65517.0,0.0,0.0009269807027885691,-0.00775704906322062,0.000729391586210113,0.67,0.0
674.0,65617.0,0.0,0.0009233005624264479,-0.007722724177874625,0.0007848709910467733,0.75,0.0
675.0,65717.0,0.0,0.0009053104469785467,-0.007679911907762289,0.0007893081892689224,0.56,0.0
676.0,65817.0,0.0,0.0009169273014413193,-0.007690143608488143,0.0008035675635619555,0.87,0.0
677.0,65900.0,0.0,0.0008943579433182905,-0.007590747028813663,0.0008470467470603131,0.6506024096385542,0.0
678.0,66000.0,0.0,0.0009216624888358638,-0.007731292159296572,0.0006988492187520024,0.58,0.0
679.0,66100.0,0.0,0.000950204010005109,-0.007690082150511444,0.0007543555536540225,0.56,0.0
680.0,66200.0,0.0,0.0009081540460465476,-0.007444000318646431,0.0009544709643523674,0.57,0.0
681.0,66300.0,0.0,0.0010164343571523204,-0.007654444216750562,0.0007685082622629124,0.82,0.0
682.0,66400.0,0.0,0.000904876136337407,-0.0076236557960510255,0.0008172512533201371,0.66,0.0
683.0,66489.0,1.0,0.0009107413712177384,-0.0076531665975207025,0.0007781515158241971,0.7528089887640449,0.0
684.0,66589.0,0.0,0.0009348236856749282,-0.007699852609075606,0.0007208916076342576,0.34,0.0
685.0,66689.0,0.0,0.00092386084550526,-0.007716366345994175,0.0006686905883543659,0.27,0.0
686.0,66789.0,0.0,0.000912284727091901,-0.0076535695418715475,0.0006774674387997947,0.63,0.0
687.0,66889.0,0.0,0.000984161669621244,-0.007616787170991302,0.0007468006732233335,0.93,0.0
688.0,66989.0,0.0,0.0009068357682554051,-0.007568007563240826,0.0008626085115247406,0.68,0.0
689.0,67089.0,0.0,0.0009044918173458427,-0.007592259184457361,0.0007329703601135407,0.84,0.0
690.0,67189.0,0.0,0.0009093450650107115,-0.0075806550728157165,0.0007593654599622824,0.65,0.01
691.0,67289.0,0.0,0.0008799413085216657,-0.007608287539333105,0.0007227982909535058,0.82,0.01
692.0,67389.0,0.0,0.0008747727930312976,-0.007592446664348245,0.0007122298525064252,0.66,0.01
693.0,67489.0,0.0,0.0009194059716537595,-0.007564100809395314,0.0007159978234267328,0.75,0.01
694.0,67589.0,0.0,0.0009502325498033315,-0.007480243975296616,0.0007371714414330199,0.9,0.01
695.0,67689.0,0.0,0.0009294373402372003,-0.007234504576772451,0.0009922417538473383,0.63,0.01
696.0,67789.0,0.0,0.0008938718994613737,-0.007413676935248077,0.0008090451059979387,0.88,0.01
697.0,67889.0,0.0,0.0008731848944444209,-0.007356580309569836,0.0008424583182204514,0.62,0.01
698.0,67954.0,0.0,0.0008777773939073086,-0.007325192025074592,0.0008396100501368681,0.38461538461538464,0.01
699.0,68054.0,0.0,0.0009116198535775766,-0.007438556039705873,0.0007497135404264555,0.78,0.01
700.0,68128.0,1.0,0.0008669793888976848,-0.007477559791122739,0.0007105853714951867,0.4594594594594595,0.01
701.0,68228.0,0.0,0.0008459581399802118,-0.007338660601526499,0.0008038039910024963,0.88,0.01
702.0,68328.0,0.0,0.0008920271636452526,-0.007398417508229613,0.0007841603258566466,0.68,0.01
703.0,68428.0,0.0,0.0009148959198500961,-0.00723402745090425,0.0009224304587405641,0.78,0.01
704.0,68528.0,0.0,0.0008768888580380007,-0.0073905028635635975,0.0007675615820335224,0.75,0.01
705.0,68612.0,0.0,0.0009321298130089417,-0.007379015957537506,0.0008268454264561157,0.47619047619047616,0.01
706.0,68712.0,0.0,0.0008537015051115304,-0.007067365711554885,0.0010210302827181295,0.71,0.01
707.0,68812.0,0.0,0.0009150138380937278,-0.007404527449980378,0.0007591708237305283,0.56,0.01
708.0,68912.0,0.0,0.0008545555459568277,-0.007248203060589731,0.0008974921572371386,0.67,0.01
709.0,69012.0,0.0,0.0008756809233454988,-0.007227043909952044,0.000836616377637256,0.66,0.01
710.0,69112.0,0.0,0.0009099535731365904,-0.0072007273370400075,0.0008800261138821952,0.7,0.01
711.0,69212.0,0.0,0.0009260589338373393,-0.007198561667464674,0.0008914300997275859,0.59,0.01
712.0,69312.0,0.0,0.0008562872034963221,-0.007359865079633892,0.0007442015121341683,0.68,0.01
713.0,69412.0,0.0,0.0008640335072414018,-0.0074111922690644864,0.0006787147744034882,0.89,0.01
714.0,69512.0,0.0,0.0008960464713163674,-0.007426360780373216,0.0006542845504009165,0.64,0.01
715.0,69612.0,0.0,0.0008776972297346219,-0.007239806451834739,0.0007640979436109774,0.79,0.01
716.0,69639.0,0.0,0.0008666476264975414,-0.007238317401734767,0.0008261443263445808,0.6296296296296297,0.01
717.0,69739.0,0.0,0.0008495639526518062,-0.007180588841438293,0.0008561057058977895,0.78,0.01
718.0,69839.0,0.0,0.0008322799866436981,-0.00720316453371197,0.0007932981997146271,0.68,0.01
719.0,69939.0,0.0,0.0008342855900991708,-0.007322956169955433,0.0006738703414157499,0.65,0.01
720.0,70039.0,0.0,0.0007986375974724069,-0.007279930696822703,0.0007388584606815129,0.39,0.02
721.0,70127.0,1.0,0.0008630418246453205,-0.007263705869924955,0.0006918908880338263,0.5568181818181818,0.02
722.0,70227.0,0.0,0.0008502198901260272,-0.007065222254022956,0.0009087146844831295,0.5,0.02
723.0,70327.0,0.0,0.0008456708258017898,-0.007271695593371988,0.0007205533604428638,0.87,0.02
724.0,70392.0,0.0,0.0008704805370563498,-0.007158865557553676,0.000803450297546358,0.5846153846153846,0.02
725.0,70481.0,1.0,0.0008619666711709807,-0.007146476856903748,0.0008526142365155281,0.7078651685393258,0.02
726.0,70581.0,0.0,0.0009187361056683585,-0.007123580048792064,0.0008158715577155817,0.72,0.02
727.0,70681.0,0.0,0.0008992570743430406,-0.007232937947846949,0.0007940354107995517,0.63,0.02
728.0,70781.0,0.0,0.0008568084862781689,-0.007183377766050398,0.0007069786812644452,0.37,0.02
729.0,70846.0,0.0,0.000907259071783091,-0.0071644894563807895,0.0007713879270550724,0.46153846153846156,0.02
730.0,70946.0,0.0,0.0008653295290423557,-0.007110847076401115,0.0008245307437027804,0.38,0.02
731.0,71046.0,0.0,0.0008551600243663415,-0.007131989547051489,0.0007395466578600463,0.74,0.02
732.0,71146.0,0.0,0.0008045260980725288,-0.00718156844843179,0.0007148317609971855,0.9,0.02
733.0,71245.0,1.0,0.0008615736362778327,-0.00695471643385562,0.0009472455854076102,0.696969696969697,0.02
734.0,71308.0,1.0,0.0008783247783809663,-0.00708871969716653,0.0008141450079930354,0.5873015873015873,0.02
735.0,71387.0,1.0,0.0008615959616955606,-0.00708142920291122,0.0007927164411808871,0.5063291139240507,0.02
736.0,71487.0,0.0,0.0008537846521358006,-0.0070955113833770156,0.0007901025189494249,0.44,0.02
737.0,71587.0,0.0,0.0008727854565950111,-0.0069712918158620595,0.0009404835780151188,0.43,0.02
738.0,71687.0,0.0,0.0008432328153867275,-0.0071304499078541994,0.0007387718009704259,0.62,0.02
739.0,71787.0,0.0,0.00083748011267744,-0.007082769433036446,0.0007777874247403816,0.78,0.02
740.0,71887.0,0.0,0.0008320055209333077,-0.0070297682005912064,0.0008130402180540841,0.53,0.02
741.0,71987.0,0.0,0.0008333377301460132,-0.007006981922313571,0.0007936278491979465,0.58,0.02
742.0,72087.0,0.0,0.0008522727229865268,-0.006998296175152063,0.0008059384528314694,0.57,0.02
743.0,72187.0,0.0,0.0008759760530665517,-0.0070140539947897195,0.0008164393510378432,0.65,0.02
744.0,72287.0,0.0,0.0008769502432551235,-0.00703839155845344,0.0008033853827510029,0.89,0.02
745.0,72387.0,0.0,0.0008842952351551503,-0.0069001219561323525,0.0008835433110652957,0.4,0.02
746.0,72487.0,0.0,0.0009129421232501045,-0.007042502285912633,0.0007425437848723959,0.51,0.02
747.0,72549.0,1.0,0.000838251908369843,-0.007071948031924905,0.0006656035738189765,0.5,0.02
748.0,72649.0,0.0,0.0008591252233600243,-0.006949408994987607,0.0008476210122171324,0.35,0.02
749.0,72718.0,1.0,0.0008975610548657352,-0.0070027864565128,0.0007572957268997055,0.7681159420289855,0.02
750.0,72818.0,0.0,0.0008885588333941996,-0.007028908357024193,0.0007366968237329275,0.52,0.0
751.0,72918.0,0.0,0.0008098174069891684,-0.006976460495498032,0.0007977362784731668,0.47,0.0
752.0,73018.0,0.0,0.0009004062711028382,-0.007050903923809529,0.0007095285390096251,0.68,0.0
753.0,73067.0,0.0,0.0008612187550764303,-0.006913973427168569,0.0008016349605227611,0.673469387755102,0.0
754.0,73167.0,0.0,0.0007741666259244084,-0.006959129732567817,0.000831020130426623,0.66,0.0
755.0,73267.0,0.0,0.0008263314561918378,-0.006942246779799461,0.0007673486671410501,0.5,0.0
756.0,73367.0,0.0,0.0008814284193795174,-0.006942198877222836,0.0007832380390027538,0.77,0.0
757.0,73467.0,0.0,0.0009120493664522655,-0.00695615372620523,0.000811525694152806,0.37,0.0
758.0,73543.0,1.0,0.0009290813522008983,-0.006971435915482671,0.0006906788571780597,0.5394736842105263,0.0
759.0,73643.0,0.0,0.0008680962322978303,-0.007028411137871444,0.0006913290650118143,0.31,0.0
760.0,73743.0,0.0,0.0008960059011587873,-0.006884210268035531,0.0007842532836366445,0.68,0.0
761.0,73843.0,0.0,0.0010021676565520464,-0.006895378306508064,0.0008073893358232453,0.76,0.0
762.0,73943.0,0.0,0.000917365305358544,-0.006857263152487576,0.0008321389992488548,0.72,0.0
763.0,74043.0,0.0,0.0009123850340256467,-0.006933394686784595,0.0007277780571894255,0.36,0.0
764.0,74143.0,0.0,0.0009211426047841087,-0.006882744110189378,0.0007140789541881531,0.66,0.0
765.0,74243.0,0.0,0.0008563299424713478,-0.006967581873759628,0.0006799900006444659,0.58,0.0
766.0,74328.0,1.0,0.0008638829718727399,-0.00674577108310426,0.0008804289288544917,0.6941176470588235,0.0
