episode,frames,train_return,train_success,test_success_rate,ratio,epsilon
61,5957,-0.1500000000000001,0,nan,0.9933333333333333,0.9702149999998049
62,6107,-0.1500000000000001,0,nan,0.9933333333333333,0.9694649999998
63,6134,0.973,1,nan,0.9629629629629629,0.9693299999997991
64,6169,0.965,1,nan,1.0,0.9691549999997979
65,6197,0.972,1,nan,1.0,0.969014999999797
66,6235,0.962,1,nan,0.9736842105263158,0.9688249999997958
67,6263,0.972,1,nan,1.0,0.9686849999997948
68,6413,-0.1500000000000001,0,nan,0.9733333333333334,0.9679349999997899
69,6444,0.969,1,nan,1.0,0.9677799999997889
70,6594,-0.1500000000000001,0,nan,0.9466666666666667,0.967029999999784
71,6744,-0.1500000000000001,0,nan,0.9866666666666667,0.9662799999997791
72,6894,-0.1500000000000001,0,nan,0.9733333333333334,0.9655299999997742
73,6963,0.9309999999999999,1,nan,0.9565217391304348,0.9651849999997719
74,7113,-0.1500000000000001,0,nan,0.98,0.964434999999767
75,7263,-0.1500000000000001,0,nan,0.98,0.9636849999997621
76,7413,-0.1500000000000001,0,nan,0.9933333333333333,0.9629349999997572
77,7563,-0.1500000000000001,0,nan,0.9666666666666667,0.9621849999997523
78,7590,0.973,1,nan,1.0,0.9620499999997514
79,7740,-0.1500000000000001,0,nan,0.96,0.9612999999997465
80,7780,0.96,1,nan,0.975,0.9610999999997452
81,7807,0.973,1,nan,1.0,0.9609649999997443
82,7957,-0.1500000000000001,0,nan,0.98,0.9602149999997394
83,8107,-0.1500000000000001,0,nan,0.9866666666666667,0.9594649999997344
84,8257,-0.1500000000000001,0,nan,0.9866666666666667,0.9587149999997295
85,8407,-0.1500000000000001,0,nan,0.96,0.9579649999997246
86,8434,0.973,1,nan,1.0,0.9578299999997237
87,8464,0.97,1,nan,1.0,0.9576799999997228
88,8501,0.963,1,nan,1.0,0.9574949999997215
89,8651,-0.1500000000000001,0,0.35,0.9733333333333334,0.9567449999997166
90,8681,0.97,1,nan,1.0,0.9565949999997156
91,8714,0.967,1,nan,1.0,0.9564299999997146
92,8740,0.974,1,nan,0.9615384615384616,0.9562999999997137
93,8890,-0.1500000000000001,0,nan,0.96,0.9555499999997088
94,8925,0.965,1,nan,1.0,0.9553749999997077
95,8956,0.969,1,nan,0.967741935483871,0.9552199999997066
96,9106,-0.1500000000000001,0,nan,0.98,0.9544699999997017
97,9256,-0.1500000000000001,0,nan,0.9466666666666667,0.9537199999996968
98,9296,0.96,1,nan,1.0,0.9535199999996955
99,9325,0.971,1,nan,1.0,0.9533749999996946
100,9475,-0.1500000000000001,0,nan,0.9733333333333334,0.9526249999996896
101,9503,0.972,1,nan,1.0,0.9524849999996887
102,9653,-0.1500000000000001,0,nan,0.9533333333333334,0.9517349999996838
103,9717,0.9359999999999999,1,nan,0.953125,0.9514149999996817
104,9746,0.971,1,nan,1.0,0.9512699999996808
105,9896,-0.1500000000000001,0,nan,0.9666666666666667,0.9505199999996758
106,9925,0.971,1,nan,1.0,0.9503749999996749
107,10075,-0.1500000000000001,0,nan,0.9533333333333334,0.94962499999967
108,10225,-0.1500000000000001,0,nan,0.9666666666666667,0.9488749999996651
109,10270,0.955,1,nan,1.0,0.9486499999996636
110,10313,0.957,1,nan,0.8837209302325582,0.9484349999996622
111,10342,0.971,1,nan,0.9655172413793104,0.9482899999996612
112,10375,0.967,1,nan,1.0,0.9481249999996602
113,10525,-0.1500000000000001,0,nan,0.9733333333333334,0.9473749999996552
114,10675,-0.1500000000000001,0,nan,0.9733333333333334,0.9466249999996503
115,10825,-0.1500000000000001,0,nan,0.9666666666666667,0.9458749999996454
116,10858,0.967,1,nan,0.9696969696969697,0.9457099999996443
117,10887,0.971,1,nan,0.9655172413793104,0.9455649999996434
118,11037,-0.1500000000000001,0,nan,0.98,0.9448149999996385
119,11187,-0.1500000000000001,0,0.12,0.96,0.9440649999996336
120,11217,0.97,1,nan,1.0,0.9439149999996326
121,11258,0.959,1,nan,1.0,0.9437099999996312
122,11408,-0.1500000000000001,0,nan,0.96,0.9429599999996263
123,11443,0.965,1,nan,0.9714285714285714,0.9427849999996252
124,11593,-0.1500000000000001,0,nan,0.9466666666666667,0.9420349999996203
125,11743,-0.1500000000000001,0,nan,0.96,0.9412849999996153
126,11784,0.959,1,nan,0.9512195121951219,0.941079999999614
127,11828,0.956,1,nan,0.9545454545454546,0.9408599999996126
128,11978,-0.1500000000000001,0,nan,0.96,0.9401099999996076
129,12009,0.969,1,nan,1.0,0.9399549999996066
130,12042,0.967,1,nan,1.0,0.9397899999996056
131,12192,-0.1500000000000001,0,nan,0.94,0.9390399999996006
132,12342,-0.1500000000000001,0,nan,0.9733333333333334,0.9382899999995957
133,12492,-0.1500000000000001,0,nan,0.9266666666666666,0.9375399999995908
134,12642,-0.1500000000000001,0,nan,0.9533333333333334,0.9367899999995859
135,12792,-0.1500000000000001,0,nan,0.94,0.936039999999581
136,12828,0.964,1,nan,0.9722222222222222,0.9358599999995798
137,12978,-0.1500000000000001,0,nan,0.92,0.9351099999995749
138,13128,-0.1500000000000001,0,nan,0.9266666666666666,0.93435999999957
139,13166,0.962,1,nan,0.9736842105263158,0.9341699999995687
140,13195,0.971,1,nan,0.9310344827586207,0.9340249999995678
141,13237,0.958,1,nan,0.9761904761904762,0.9338149999995664
142,13273,0.964,1,nan,0.9722222222222222,0.9336349999995652
143,13306,0.967,1,nan,0.9696969696969697,0.9334699999995641
144,13333,0.973,1,nan,1.0,0.9333349999995633
145,13361,0.972,1,nan,1.0,0.9331949999995623
146,13511,-0.1500000000000001,0,nan,0.9333333333333333,0.9324449999995574
147,13540,0.971,1,nan,0.9655172413793104,0.9322999999995565
148,13690,-0.1500000000000001,0,nan,0.9266666666666666,0.9315499999995516
149,13718,0.972,1,0.41,0.9285714285714286,0.9314099999995507
150,13868,-0.1500000000000001,0,nan,0.94,0.9306599999995457
151,13899,0.969,1,nan,0.967741935483871,0.9305049999995447
152,14049,-0.1500000000000001,0,nan,0.9733333333333334,0.9297549999995398
153,14199,-0.1500000000000001,0,nan,0.9333333333333333,0.9290049999995349
154,14258,0.941,1,nan,0.9491525423728814,0.928709999999533
155,14408,-0.1500000000000001,0,nan,0.9533333333333334,0.927959999999528
156,14558,-0.1500000000000001,0,nan,0.9133333333333333,0.9272099999995231
157,14708,-0.1500000000000001,0,nan,0.9266666666666666,0.9264599999995182
158,14742,0.966,1,nan,1.0,0.9262899999995171
159,14892,-0.1500000000000001,0,nan,0.9333333333333333,0.9255399999995122
160,15042,-0.1500000000000001,0,nan,0.9666666666666667,0.9247899999995073
161,15071,0.971,1,nan,1.0,0.9246449999995063
162,15221,-0.1500000000000001,0,nan,0.94,0.9238949999995014
163,15251,0.97,1,nan,0.8666666666666667,0.9237449999995004
164,15401,-0.1500000000000001,0,nan,0.9466666666666667,0.9229949999994955
165,15439,0.962,1,nan,0.9473684210526315,0.9228049999994943
166,15468,0.971,1,nan,0.9655172413793104,0.9226599999994933
167,15618,-0.1500000000000001,0,nan,0.9533333333333334,0.9219099999994884
168,15768,-0.1500000000000001,0,nan,0.9466666666666667,0.9211599999994835
169,15797,0.971,1,nan,0.9655172413793104,0.9210149999994826
170,15947,-0.1500000000000001,0,nan,0.92,0.9202649999994776
171,16097,-0.1500000000000001,0,nan,0.94,0.9195149999994727
172,16247,-0.1500000000000001,0,nan,0.9333333333333333,0.9187649999994678
173,16281,0.966,1,nan,0.9705882352941176,0.9185949999994667
174,16342,0.939,1,nan,0.9344262295081968,0.9182899999994647
175,16374,0.968,1,nan,0.9375,0.9181299999994637
176,16524,-0.1500000000000001,0,nan,0.96,0.9173799999994587
177,16674,-0.1500000000000001,0,nan,0.9466666666666667,0.9166299999994538
178,16824,-0.1500000000000001,0,nan,0.9266666666666666,0.9158799999994489
179,16974,-0.1500000000000001,0,0.62,0.94,0.915129999999444
180,17003,0.971,1,nan,1.0,0.914984999999443
181,17027,0.976,1,nan,1.0,0.9148649999994423
182,17177,-0.1500000000000001,0,nan,0.92,0.9141149999994373
183,17207,0.97,1,nan,1.0,0.9139649999994364
184,17357,-0.1500000000000001,0,nan,0.8733333333333333,0.9132149999994315
185,17383,0.974,1,nan,0.8846153846153846,0.9130849999994306
186,17423,0.96,1,nan,0.95,0.9128849999994293
187,17454,0.969,1,nan,0.9354838709677419,0.9127299999994283
188,17604,-0.1500000000000001,0,nan,0.9666666666666667,0.9119799999994234
189,17638,0.966,1,nan,0.9117647058823529,0.9118099999994222
190,17667,0.971,1,nan,0.9310344827586207,0.9116649999994213
191,17817,-0.1500000000000001,0,nan,0.9333333333333333,0.9109149999994164
192,17849,0.968,1,nan,0.9375,0.9107549999994153
193,17999,-0.1500000000000001,0,nan,0.8933333333333333,0.9100049999994104
194,18149,-0.1500000000000001,0,nan,0.9266666666666666,0.9092549999994055
195,18179,0.97,1,nan,1.0,0.9091049999994045
196,18208,0.971,1,nan,0.896551724137931,0.9089599999994036
197,18236,0.972,1,nan,0.9285714285714286,0.9088199999994027
198,18386,-0.1500000000000001,0,nan,0.9333333333333333,0.9080699999993977
199,18536,-0.1500000000000001,0,nan,0.9466666666666667,0.9073199999993928
200,18686,-0.1500000000000001,0,nan,0.92,0.9065699999993879
201,18836,-0.1500000000000001,0,nan,0.94,0.905819999999383
202,18986,-0.1500000000000001,0,nan,0.9066666666666666,0.9050699999993781
203,19015,0.971,1,nan,0.9310344827586207,0.9049249999993771
204,19165,-0.1500000000000001,0,nan,0.9533333333333334,0.9041749999993722
205,19195,0.97,1,nan,0.9,0.9040249999993712
206,19223,0.972,1,nan,1.0,0.9038849999993703
207,19373,-0.1500000000000001,0,nan,0.9066666666666666,0.9031349999993654
208,19402,0.971,1,nan,0.9310344827586207,0.9029899999993645
209,19552,-0.1500000000000001,0,0.48,0.96,0.9022399999993596
210,19578,0.974,1,nan,0.9230769230769231,0.9021099999993587
211,19606,0.972,1,nan,0.8928571428571429,0.9019699999993578
212,19634,0.972,1,nan,1.0,0.9018299999993569
213,19661,0.973,1,nan,1.0,0.901694999999356
214,19811,-0.1500000000000001,0,nan,0.9333333333333333,0.9009449999993511
215,19961,-0.1500000000000001,0,nan,0.92,0.9001949999993462
216,20001,0.96,1,nan,0.95,0.8999949999993448
217,20151,-0.1500000000000001,0,nan,0.9533333333333334,0.8992449999993399
218,20209,0.942,1,nan,0.9655172413793104,0.898954999999338
219,20359,-0.1500000000000001,0,nan,0.9266666666666666,0.8982049999993331
220,20509,-0.1500000000000001,0,nan,0.9133333333333333,0.8974549999993282
221,20545,0.964,1,nan,0.9444444444444444,0.897274999999327
222,20605,0.94,1,nan,0.9833333333333333,0.8969749999993251
223,20634,0.971,1,nan,0.896551724137931,0.8968299999993241
224,20667,0.967,1,nan,0.9696969696969697,0.896664999999323
225,20817,-0.1500000000000001,0,nan,0.8933333333333333,0.8959149999993181
226,20847,0.97,1,nan,0.9666666666666667,0.8957649999993171
227,20909,0.938,1,nan,0.9193548387096774,0.8954549999993151
228,20944,0.965,1,nan,0.9428571428571428,0.895279999999314
229,21094,-0.1500000000000001,0,nan,0.9,0.894529999999309
230,21127,0.967,1,nan,0.9090909090909091,0.894364999999308
231,21277,-0.1500000000000001,0,nan,0.9466666666666667,0.893614999999303
232,21302,0.975,1,nan,0.96,0.8934899999993022
233,21452,-0.1500000000000001,0,nan,0.9,0.8927399999992973
234,21602,-0.1500000000000001,0,nan,0.9333333333333333,0.8919899999992924
235,21632,0.97,1,nan,0.9666666666666667,0.8918399999992914
236,21665,0.967,1,nan,0.9090909090909091,0.8916749999992903
237,21815,-0.1500000000000001,0,nan,0.9266666666666666,0.8909249999992854
238,21844,0.971,1,nan,0.9310344827586207,0.8907799999992845
239,21875,0.969,1,0.47,0.967741935483871,0.8906249999992835
240,21905,0.97,1,nan,0.9666666666666667,0.8904749999992825
241,22055,-0.1500000000000001,0,nan,0.9066666666666666,0.8897249999992776
242,22205,-0.1500000000000001,0,nan,0.8866666666666667,0.8889749999992727
243,22234,0.971,1,nan,0.896551724137931,0.8888299999992717
244,22271,0.963,1,nan,0.8648648648648649,0.8886449999992705
245,22303,0.968,1,nan,0.9375,0.8884849999992694
246,22367,0.9359999999999999,1,nan,0.890625,0.8881649999992673
247,22517,-0.1500000000000001,0,nan,0.8533333333333334,0.8874149999992624
248,22547,0.97,1,nan,0.8666666666666667,0.8872649999992615
249,22576,0.971,1,nan,0.9310344827586207,0.8871199999992605
250,22603,0.973,1,nan,1.0,0.8869849999992596
251,22753,-0.1500000000000001,0,nan,0.86,0.8862349999992547
252,22780,0.973,1,nan,0.9629629629629629,0.8860999999992538
253,22821,0.959,1,nan,0.975609756097561,0.8858949999992525
254,22858,0.963,1,nan,0.8918918918918919,0.8857099999992513
255,22886,0.972,1,nan,0.9642857142857143,0.8855699999992503
256,22916,0.97,1,nan,0.9,0.8854199999992494
257,22946,0.97,1,nan,0.8666666666666667,0.8852699999992484
258,23096,-0.1500000000000001,0,nan,0.9133333333333333,0.8845199999992435
259,23246,-0.1500000000000001,0,nan,0.8666666666666667,0.8837699999992386
260,23306,0.94,1,nan,0.9333333333333333,0.8834699999992366
261,23456,-0.1500000000000001,0,nan,0.9333333333333333,0.8827199999992317
262,23485,0.971,1,nan,0.9310344827586207,0.8825749999992307
263,23512,0.973,1,nan,0.9629629629629629,0.8824399999992298
264,23585,0.9269999999999999,1,nan,0.8904109589041096,0.8820749999992274
265,23638,0.947,1,nan,0.9056603773584906,0.8818099999992257
266,23666,0.972,1,nan,0.8571428571428571,0.8816699999992248
267,23697,0.969,1,nan,0.967741935483871,0.8815149999992238
268,23847,-0.1500000000000001,0,nan,0.9133333333333333,0.8807649999992189
269,23997,-0.1500000000000001,0,0.47,0.94,0.880014999999214
270,24029,0.968,1,nan,0.96875,0.8798549999992129
271,24094,0.9349999999999999,1,nan,0.8923076923076924,0.8795299999992108
272,24244,-0.1500000000000001,0,nan,0.9266666666666666,0.8787799999992059
273,24273,0.971,1,nan,0.9310344827586207,0.8786349999992049
274,24423,-0.1500000000000001,0,nan,0.9066666666666666,0.8778849999992
275,24573,-0.1500000000000001,0,nan,0.92,0.8771349999991951
276,24723,-0.1500000000000001,0,nan,0.9466666666666667,0.8763849999991902
277,24753,0.97,1,nan,0.9333333333333333,0.8762349999991892
278,24782,0.971,1,nan,0.9655172413793104,0.8760899999991882
279,24819,0.963,1,nan,0.918918918918919,0.875904999999187
280,24969,-0.1500000000000001,0,nan,0.88,0.8751549999991821
281,25043,0.9259999999999999,1,nan,0.918918918918919,0.8747849999991797
282,25086,0.957,1,nan,0.9302325581395349,0.8745699999991783
283,25236,-0.1500000000000001,0,nan,0.88,0.8738199999991734
284,25265,0.971,1,nan,0.9655172413793104,0.8736749999991724
285,25415,-0.1500000000000001,0,nan,0.9066666666666666,0.8729249999991675
286,25448,0.967,1,nan,0.9393939393939394,0.8727599999991664
287,25598,-0.1500000000000001,0,nan,0.9133333333333333,0.8720099999991615
288,25748,-0.1500000000000001,0,nan,0.8533333333333334,0.8712599999991566
289,25898,-0.1500000000000001,0,nan,0.8933333333333333,0.8705099999991517
290,25941,0.957,1,nan,0.9534883720930233,0.8702949999991503
291,26091,-0.1500000000000001,0,nan,0.9,0.8695449999991454
292,26153,0.938,1,nan,0.9516129032258065,0.8692349999991433
293,26190,0.963,1,nan,0.9459459459459459,0.8690499999991421
294,26215,0.975,1,nan,0.92,0.8689249999991413
295,26365,-0.1500000000000001,0,nan,0.9066666666666666,0.8681749999991364
296,26406,0.959,1,nan,0.8780487804878049,0.867969999999135
297,26448,0.958,1,nan,0.9285714285714286,0.8677599999991337
298,26598,-0.1500000000000001,0,nan,0.86,0.8670099999991288
299,26624,0.974,1,0.44,0.9230769230769231,0.8668799999991279
300,26662,0.962,1,nan,0.868421052631579,0.8666899999991267
301,26812,-0.1500000000000001,0,nan,0.8466666666666667,0.8659399999991217
302,26962,-0.1500000000000001,0,nan,0.8466666666666667,0.8651899999991168
303,26991,0.971,1,nan,0.9655172413793104,0.8650449999991159
304,27019,0.972,1,nan,0.9642857142857143,0.864904999999115
305,27169,-0.1500000000000001,0,nan,0.92,0.86415499999911
306,27205,0.964,1,nan,0.9166666666666666,0.8639749999991089
307,27355,-0.1500000000000001,0,nan,0.8733333333333333,0.863224999999104
308,27505,-0.1500000000000001,0,nan,0.8666666666666667,0.862474999999099
309,27535,0.97,1,nan,1.0,0.8623249999990981
310,27564,0.971,1,nan,0.896551724137931,0.8621799999990971
311,27591,0.973,1,nan,0.9629629629629629,0.8620449999990962
312,27628,0.963,1,nan,0.8378378378378378,0.861859999999095
313,27778,-0.1500000000000001,0,nan,0.9133333333333333,0.8611099999990901
314,27928,-0.1500000000000001,0,nan,0.86,0.8603599999990852
315,27956,0.972,1,nan,0.9285714285714286,0.8602199999990843
316,28106,-0.1500000000000001,0,nan,0.8933333333333333,0.8594699999990794
317,28256,-0.1500000000000001,0,nan,0.9,0.8587199999990744
318,28287,0.969,1,nan,0.8709677419354839,0.8585649999990734
319,28317,0.97,1,nan,0.9333333333333333,0.8584149999990724
320,28344,0.973,1,nan,0.9259259259259259,0.8582799999990716
321,28379,0.965,1,nan,0.9428571428571428,0.8581049999990704
322,28529,-0.1500000000000001,0,nan,0.88,0.8573549999990655
323,28592,0.9369999999999999,1,nan,0.9206349206349206,0.8570399999990634
324,28742,-0.1500000000000001,0,nan,0.88,0.8562899999990585
325,28892,-0.1500000000000001,0,nan,0.9133333333333333,0.8555399999990536
326,29042,-0.1500000000000001,0,nan,0.9066666666666666,0.8547899999990487
327,29192,-0.1500000000000001,0,nan,0.8933333333333333,0.8540399999990438
328,29342,-0.1500000000000001,0,nan,0.86,0.8532899999990389
329,29371,0.971,1,0.38,0.9655172413793104,0.8531449999990379
330,29399,0.972,1,nan,0.9642857142857143,0.853004999999037
331,29549,-0.1500000000000001,0,nan,0.8666666666666667,0.8522549999990321
332,29699,-0.1500000000000001,0,nan,0.9133333333333333,0.8515049999990272
333,29849,-0.1500000000000001,0,nan,0.9066666666666666,0.8507549999990223
334,29879,0.97,1,nan,0.9666666666666667,0.8506049999990213
335,30029,-0.1500000000000001,0,nan,0.8466666666666667,0.8498549999990164
336,30057,0.972,1,nan,0.9285714285714286,0.8497149999990155
337,30098,0.959,1,nan,0.9512195121951219,0.8495099999990141
338,30132,0.966,1,nan,0.8823529411764706,0.849339999999013
339,30282,-0.1500000000000001,0,nan,0.88,0.8485899999990081
340,30432,-0.1500000000000001,0,nan,0.9066666666666666,0.8478399999990032
341,30463,0.969,1,nan,0.8709677419354839,0.8476849999990022
342,30613,-0.1500000000000001,0,nan,0.8933333333333333,0.8469349999989972
343,30653,0.96,1,nan,0.875,0.8467349999989959
344,30803,-0.1500000000000001,0,nan,0.8733333333333333,0.845984999998991
345,30832,0.971,1,nan,0.9655172413793104,0.8458399999989901
346,30863,0.969,1,nan,0.9354838709677419,0.845684999998989
347,30924,0.939,1,nan,0.9508196721311475,0.845379999998987
348,31074,-0.1500000000000001,0,nan,0.8933333333333333,0.8446299999989821
349,31103,0.971,1,nan,0.9310344827586207,0.8444849999989812
350,31253,-0.1500000000000001,0,nan,0.8333333333333334,0.8437349999989763
351,31282,0.971,1,nan,0.9655172413793104,0.8435899999989753
352,31432,-0.1500000000000001,0,nan,0.8666666666666667,0.8428399999989704
353,31582,-0.1500000000000001,0,nan,0.88,0.8420899999989655
354,31612,0.97,1,nan,0.8666666666666667,0.8419399999989645
355,31639,0.973,1,nan,0.8518518518518519,0.8418049999989636
356,31789,-0.1500000000000001,0,nan,0.84,0.8410549999989587
357,31821,0.968,1,nan,0.96875,0.8408949999989577
358,31971,-0.1500000000000001,0,nan,0.84,0.8401449999989528
359,32121,-0.1500000000000001,0,0.47,0.8133333333333334,0.8393949999989478
360,32271,-0.1500000000000001,0,nan,0.8866666666666667,0.8386449999989429
361,32305,0.966,1,nan,0.9411764705882353,0.8384749999989418
362,32455,-0.1500000000000001,0,nan,0.9066666666666666,0.8377249999989369
363,32605,-0.1500000000000001,0,nan,0.8666666666666667,0.836974999998932
364,32755,-0.1500000000000001,0,nan,0.9133333333333333,0.8362249999989271
365,32905,-0.1500000000000001,0,nan,0.8933333333333333,0.8354749999989222
366,32936,0.969,1,nan,0.8709677419354839,0.8353199999989211
367,33086,-0.1500000000000001,0,nan,0.9066666666666666,0.8345699999989162
368,33236,-0.1500000000000001,0,nan,0.9,0.8338199999989113
369,33386,-0.1500000000000001,0,nan,0.88,0.8330699999989064
370,33536,-0.1500000000000001,0,nan,0.9133333333333333,0.8323199999989015
371,33686,-0.1500000000000001,0,nan,0.8733333333333333,0.8315699999988966
372,33836,-0.1500000000000001,0,nan,0.8866666666666667,0.8308199999988917
373,33863,0.973,1,nan,0.9259259259259259,0.8306849999988908
374,33889,0.974,1,nan,0.8846153846153846,0.8305549999988899
375,33921,0.968,1,nan,0.9375,0.8303949999988889
376,34071,-0.1500000000000001,0,nan,0.88,0.829644999998884
377,34221,-0.1500000000000001,0,nan,0.8466666666666667,0.8288949999988791
378,34265,0.956,1,nan,0.9318181818181818,0.8286749999988776
379,34415,-0.1500000000000001,0,nan,0.8933333333333333,0.8279249999988727
380,34451,0.964,1,nan,0.9444444444444444,0.8277449999988715
381,34601,-0.1500000000000001,0,nan,0.88,0.8269949999988666
382,34751,-0.1500000000000001,0,nan,0.82,0.8262449999988617
383,34901,-0.1500000000000001,0,nan,0.8133333333333334,0.8254949999988568
384,35051,-0.1500000000000001,0,nan,0.86,0.8247449999988519
385,35201,-0.1500000000000001,0,nan,0.88,0.823994999998847
386,35231,0.97,1,nan,0.8666666666666667,0.823844999998846
387,35328,0.9029999999999999,1,nan,0.9484536082474226,0.8233599999988428
388,35478,-0.1500000000000001,0,nan,0.8666666666666667,0.8226099999988379
389,35506,0.972,1,0.42,0.8928571428571429,0.822469999998837
390,35656,-0.1500000000000001,0,nan,0.76,0.821719999998832
391,35806,-0.1500000000000001,0,nan,0.8866666666666667,0.8209699999988271
392,35840,0.966,1,nan,0.8235294117647058,0.820799999998826
393,35990,-0.1500000000000001,0,nan,0.8533333333333334,0.8200499999988211
394,36140,-0.1500000000000001,0,nan,0.86,0.8192999999988162
395,36204,0.9359999999999999,1,nan,0.875,0.8189799999988141
396,36270,0.9339999999999999,1,nan,0.9090909090909091,0.8186499999988119
397,36420,-0.1500000000000001,0,nan,0.86,0.817899999998807
398,36452,0.968,1,nan,0.90625,0.817739999998806
399,36602,-0.1500000000000001,0,nan,0.84,0.8169899999988011
400,36752,-0.1500000000000001,0,nan,0.8533333333333334,0.8162399999987962
401,36902,-0.1500000000000001,0,nan,0.8733333333333333,0.8154899999987912
402,36932,0.97,1,nan,0.8666666666666667,0.8153399999987903
403,37046,0.8859999999999999,1,nan,0.8771929824561403,0.8147699999987865
404,37196,-0.1500000000000001,0,nan,0.8,0.8140199999987816
405,37318,0.8779999999999999,1,nan,0.8770491803278688,0.8134099999987776
406,37468,-0.1500000000000001,0,nan,0.8466666666666667,0.8126599999987727
407,37618,-0.1500000000000001,0,nan,0.84,0.8119099999987678
408,37768,-0.1500000000000001,0,nan,0.7866666666666666,0.8111599999987629
409,37918,-0.1500000000000001,0,nan,0.8466666666666667,0.810409999998758
410,37951,0.967,1,nan,0.8787878787878788,0.8102449999987569
411,38101,-0.1500000000000001,0,nan,0.8266666666666667,0.809494999998752
412,38251,-0.1500000000000001,0,nan,0.88,0.808744999998747
413,38289,0.962,1,nan,0.868421052631579,0.8085549999987458
414,38439,-0.1500000000000001,0,nan,0.8466666666666667,0.8078049999987409
415,38589,-0.1500000000000001,0,nan,0.88,0.807054999998736
416,38625,0.964,1,nan,0.8611111111111112,0.8068749999987348
417,38775,-0.1500000000000001,0,nan,0.9466666666666667,0.8061249999987299
418,38925,-0.1500000000000001,0,nan,0.82,0.805374999998725
