episode,frames,train_return,train_success,test_success_rate,ratio,epsilon,init_dist,avg_swing
21,1986,-1.7229487657753106,0,nan,0.98,0.990069999999935,0.39548322413480297,0.055001035
22,2017,0.5975499160206155,1,nan,0.967741935483871,0.9899149999999339,0.45300995738370964,0.03811212
23,2167,-1.682676279968742,0,nan,0.9866666666666667,0.989164999999929,0.25169624954251535,0.07080659
24,2200,0.5474124074742583,1,nan,1.0,0.9889999999999279,0.4105858956190834,0.045274556
25,2203,-0.04542625893583073,0,nan,1.3333333333333333,0.9889799999999278,0.4083711544851518,0.3380423
26,2233,0.6204069930176654,1,nan,1.0,0.9888299999999268,0.4257794499051567,0.032481436
27,2260,0.6783697735633145,1,nan,1.0,0.9886949999999259,0.3074436692871335,0.03039513
28,2292,0.6036939993110741,1,nan,0.96875,0.9885349999999249,0.4714666461497899,0.034806427
29,2320,0.6660553820596609,1,nan,1.0,0.988394999999924,0.3217940783220431,0.029629651
30,2350,0.6233722897840728,1,0.46,1.0,0.988244999999923,0.35722436401183505,0.038471498
31,2377,0.6927836746289618,1,nan,0.9259259259259259,0.9881099999999221,0.369554000367263,0.034401618
32,2527,-1.706078414031101,0,nan,1.0,0.9873599999999172,0.41261362972850263,0.05004816
33,2555,0.6626750242584706,1,nan,1.0,0.9872199999999163,0.32096912294376784,0.028056862
34,2584,0.6665179881854729,1,nan,1.0,0.9870749999999153,0.3130172940335872,0.031539865
35,2734,-1.660504585340979,0,nan,0.9933333333333333,0.9863249999999104,0.4295506456489533,0.053574804
36,2765,0.5991821412104406,1,nan,1.0,0.9861699999999094,0.5356997686505264,0.036040433
37,2915,-1.6429599966907091,0,nan,1.0,0.9854199999999045,0.39627996728493986,0.05092415
38,3065,-1.660086039651529,0,nan,0.9933333333333333,0.9846699999998996,0.40609641455691026,0.054743487
39,3092,0.6618462538552424,1,nan,0.9629629629629629,0.9845349999998987,0.2907974393075064,0.034878574
40,3242,-1.6890759751418587,0,nan,0.9866666666666667,0.9837849999998938,0.4280226984633555,0.055893537
41,3271,0.6430304338029853,1,nan,0.9655172413793104,0.9836399999998928,0.4285021742166582,0.034556232
42,3421,-1.7117691680069718,0,nan,0.9866666666666667,0.9828899999998879,0.2768861973150773,0.053929903
43,3450,0.6328140031496461,1,nan,1.0,0.982744999999887,0.5091400196544232,0.038239233
44,3478,0.6754453166298178,1,nan,1.0,0.982604999999886,0.38856829234324003,0.033302024
45,3506,0.6505909814700299,1,nan,1.0,0.9824649999998851,0.3874377908431051,0.03503359
46,3656,-1.6659280938846202,0,nan,0.98,0.9817149999998802,0.4995899279389699,0.060368095
47,3806,-1.755966880974862,0,nan,0.9866666666666667,0.9809649999998753,0.4870126771904487,0.05418197
48,3956,-1.6274118018187482,0,nan,0.9933333333333333,0.9802149999998704,0.35820789330838415,0.054944266
49,3984,0.6493420483940464,1,nan,1.0,0.9800749999998695,0.3892557955237249,0.03795987
50,4012,0.6374639350499415,1,nan,1.0,0.9799349999998686,0.41205769572865575,0.03847341
51,4044,0.5884425460621119,1,nan,1.0,0.9797749999998675,0.45463121536940104,0.04026341
52,4194,-1.7345355879917626,0,nan,0.98,0.9790249999998626,0.45048484458008814,0.05389401
53,4235,0.48032856798703216,0,nan,1.0,0.9788199999998612,0.360774841154833,0.036580093
54,4294,0.23463580145369656,0,nan,0.9830508474576272,0.9785249999998593,0.4019160050048422,0.03628708
55,4444,-1.7865076162319045,0,nan,0.98,0.9777749999998544,0.33764485443673065,0.06453381
56,4475,0.6111110929526606,1,nan,1.0,0.9776199999998534,0.44583225977892155,0.03746052
57,4625,-1.765549987854648,0,nan,0.9933333333333333,0.9768699999998485,0.498791840206217,0.053157225
58,4660,0.5441206275206237,1,nan,0.9142857142857143,0.9766949999998473,0.39744551736661227,0.048750494
59,4810,-1.7646025086618968,0,nan,0.9733333333333334,0.9759449999998424,0.5163691604296563,0.051725432
60,4848,0.4906745185049322,0,0.74,1.0,0.9757549999998412,0.4739303584369239,0.04215047
61,4998,-1.7126858511138923,0,nan,0.96,0.9750049999998363,0.41607424700690865,0.049382634
62,5148,-1.7599395965388167,0,nan,0.9733333333333334,0.9742549999998313,0.48985336110100647,0.058565464
63,5182,0.5655170837251489,1,nan,1.0,0.9740849999998302,0.5063904558170798,0.0425265
64,5332,-1.7219860805685676,0,nan,0.9933333333333333,0.9733349999998253,0.35787234226734577,0.07005203
65,5482,-1.7302534070104794,0,nan,0.9933333333333333,0.9725849999998204,0.3801605881192569,0.052551195
66,5632,-1.6812828540851386,0,nan,0.98,0.9718349999998155,0.364128919520573,0.054503065
67,5664,0.6066166464360845,1,nan,0.96875,0.9716749999998144,0.3614580574002018,0.04296577
68,5814,-1.681253456912949,0,nan,0.9533333333333334,0.9709249999998095,0.4226792649331199,0.05240252
69,5964,-1.694177541550866,0,nan,0.9733333333333334,0.9701749999998046,0.3982190242551796,0.052838527
70,5994,0.6111569851681133,1,nan,0.9666666666666667,0.9700249999998036,0.45462826892812036,0.04169537
71,6144,-1.7374384111324044,0,nan,0.9733333333333334,0.9692749999997987,0.42784795777296725,0.0561774
72,6294,-1.7144867287016912,0,nan,0.9533333333333334,0.9685249999997938,0.4984781803546184,0.05635016
73,6444,-1.7743933615452532,0,nan,0.9866666666666667,0.9677749999997889,0.40766892242904357,0.05245899
74,6478,0.5875443435180554,1,nan,0.9705882352941176,0.9676049999997878,0.30002059650464213,0.03288227
75,6515,0.5506116015127791,1,nan,0.9459459459459459,0.9674199999997866,0.3938683727285768,0.044118177
76,6541,0.7031087723429174,1,nan,1.0,0.9672899999997857,0.26027913268620867,0.026738863
77,6569,0.6647464135542763,1,nan,1.0,0.9671499999997848,0.3653546203134742,0.034998927
78,6719,-1.6701495071929577,0,nan,0.96,0.9663999999997799,0.47947459956304656,0.054319832
79,6748,0.615938223025075,1,nan,1.0,0.9662549999997789,0.44678016139769994,0.043702338
80,6898,-1.7547676788096505,0,nan,0.9866666666666667,0.965504999999774,0.4469279663032609,0.05818557
81,7048,-1.682507750780188,0,nan,0.96,0.9647549999997691,0.39897871075872887,0.056894507
82,7198,-1.7519514488786712,0,nan,0.96,0.9640049999997642,0.349592125145859,0.05540191
83,7348,-1.769799214878486,0,nan,0.98,0.9632549999997593,0.44363701209845985,0.05425725
84,7498,-1.8011506221277946,0,nan,0.98,0.9625049999997544,0.4671388902306351,0.054176446
85,7648,-1.7834980253685202,0,nan,0.94,0.9617549999997494,0.4272471650320084,0.05161558
86,7798,-1.7020205993318955,0,nan,0.9733333333333334,0.9610049999997445,0.347244709427973,0.055690758
87,7948,-1.7209134383446976,0,nan,0.98,0.9602549999997396,0.5265157026895674,0.057726484
88,8098,-1.68383755264295,0,nan,0.98,0.9595049999997347,0.5260368146425137,0.05503738
89,8100,-0.026156966335748013,0,nan,1.5,0.9594899999997346,0.477028100780235,0.39791852
90,8140,-0.5232924802077121,0,0.04,1.0,0.9592849999997333,0.49137210383097324,0.06731926
91,8290,-1.7598119203980753,0,nan,0.98,0.9585349999997284,0.47196843979112246,0.06820742
92,8318,0.6651669344906953,1,nan,0.9285714285714286,0.9583949999997274,0.36205658452354217,0.024538439
93,8353,0.5782764694935985,1,nan,0.9714285714285714,0.9582199999997263,0.35962659782806594,0.03593227
94,8392,0.5093946569194012,1,nan,0.9487179487179487,0.958024999999725,0.4715125333859915,0.034404498
95,8421,0.6144289198794501,1,nan,1.0,0.9578799999997241,0.40823096948186094,0.042344227
96,8460,0.49919609931608555,0,nan,1.0,0.9576849999997228,0.504489969446866,0.038574517
97,8555,-0.10617773094659433,0,nan,0.9578947368421052,0.9572099999997197,0.3552461361108923,0.04478108
98,8610,0.3229408903230303,0,nan,0.9636363636363636,0.9569349999997179,0.3776775722324749,0.03229244
99,8643,0.5533709879150827,1,nan,1.0,0.9567699999997168,0.3528172040178688,0.048937235
100,8676,0.5892788050546052,1,nan,0.9696969696969697,0.9566049999997157,0.4168796704860333,0.033713948
101,8826,-1.698252027381264,0,nan,0.9733333333333334,0.9558549999997108,0.35318384580475765,0.054386888
102,8976,-1.668824703866017,0,nan,0.98,0.9551049999997059,0.5289519135266102,0.052815873
103,9003,0.6684549673121727,1,nan,1.0,0.954969999999705,0.34788564132887734,0.032220658
104,9153,-1.6792149539504033,0,nan,0.94,0.9542199999997001,0.3032322183971513,0.05170027
105,9190,0.5312122684351,1,nan,0.918918918918919,0.9540349999996989,0.4260555970778071,0.04338924
106,9217,0.669873345884008,1,nan,1.0,0.953899999999698,0.31248013079543646,0.032030288
107,9246,0.6606659214416681,1,nan,0.9655172413793104,0.953754999999697,0.3998628935037534,0.03373465
108,9276,0.6268084074313403,1,nan,1.0,0.9536049999996961,0.4648928650072073,0.03410063
109,9304,0.6511473173582658,1,nan,1.0,0.9534649999996951,0.316990019123981,0.033790745
110,9341,0.5281254209542459,1,nan,0.8918918918918919,0.9532799999996939,0.34101056234732197,0.036052532
111,9370,0.6635238923652375,1,nan,0.9655172413793104,0.953134999999693,0.4722549209285309,0.03126641
112,9407,0.5188521920793823,1,nan,0.9459459459459459,0.9529499999996918,0.47053256401568194,0.040579554
113,9435,0.6582860232222271,1,nan,0.9642857142857143,0.9528099999996908,0.40012436158159803,0.032542124
114,9468,0.5916835299992478,1,nan,0.9393939393939394,0.9526449999996898,0.4077659161025889,0.038173098
115,9552,0.018943070679344975,0,nan,0.9642857142857143,0.952224999999687,0.3895100869027746,0.03389185
116,9604,0.3305808322250825,0,nan,0.9807692307692307,0.9519649999996853,0.3920282957483307,0.03480827
117,9630,0.6921098950256108,1,nan,1.0,0.9518349999996845,0.27767692763097057,0.030812148
118,9780,-1.8039619728623586,0,nan,0.9333333333333333,0.9510849999996795,0.36991064001689006,0.06199358
119,9930,-1.7231175493200719,0,nan,0.9666666666666667,0.9503349999996746,0.3110275410275834,0.05636277
120,9960,0.6177753325301052,1,0.34,0.9333333333333333,0.9501849999996737,0.3543848128821069,0.036843423
121,9990,0.6246057724512439,1,nan,0.9666666666666667,0.9500349999996727,0.46177475394514844,0.03290075
122,10052,0.20219226401199275,0,nan,0.9354838709677419,0.9497249999996706,0.481972477433367,0.04632307
123,10085,0.603106903806617,1,nan,0.9696969696969697,0.9495599999996696,0.37574816174481296,0.034578253
124,10120,0.5983833207599387,1,nan,0.8571428571428571,0.9493849999996684,0.3003955595738495,0.039471652
125,10270,-1.773290257082118,0,nan,0.9133333333333333,0.9486349999996635,0.4790126707063461,0.05801216
126,10420,-1.7755352681405068,0,nan,0.96,0.9478849999996586,0.33751204551553987,0.053702265
127,10452,0.6334530651443483,1,nan,0.96875,0.9477249999996575,0.34809282397889824,0.0288407
128,10480,0.6509528601101678,1,nan,0.9642857142857143,0.9475849999996566,0.34714882509293377,0.036395114
129,10630,-1.7812836423115368,0,nan,0.9533333333333334,0.9468349999996517,0.4764238431203321,0.056435853
130,10688,0.30201552420599,0,nan,0.9310344827586207,0.9465449999996498,0.39086403633462935,0.035730425
131,10717,0.6418142697551518,1,nan,1.0,0.9463999999996489,0.46320426651272467,0.03619579
132,10758,0.4871189359902237,0,nan,0.9512195121951219,0.9461949999996475,0.4859037910841391,0.03468137
133,10908,-1.7399654756102851,0,nan,0.9533333333333334,0.9454449999996426,0.4504805115164996,0.054336403
134,11058,-1.6693697400385417,0,nan,0.98,0.9446949999996377,0.4131401157932048,0.049203657
135,11208,-1.686151902334575,0,nan,0.9733333333333334,0.9439449999996328,0.3355932750855745,0.058686733
136,11265,0.3222621920615192,0,nan,0.9649122807017544,0.9436599999996309,0.3811389897142359,0.03670048
137,11415,-1.7244198512101534,0,nan,0.98,0.942909999999626,0.2629139866313369,0.054332506
138,11450,0.5438493155051116,1,nan,1.0,0.9427349999996248,0.36497823219198017,0.0405131
139,11479,0.6630815078656649,1,nan,0.9310344827586207,0.9425899999996239,0.37380041066403175,0.03332953
140,11507,0.6466342681323789,1,nan,0.9285714285714286,0.942449999999623,0.28953186971004863,0.036301233
141,11540,0.5907387201319316,1,nan,1.0,0.9422849999996219,0.4468013222231687,0.038244918
142,11594,0.360022729840933,0,nan,0.9629629629629629,0.9420149999996201,0.41560630002197657,0.034244537
143,11624,0.6221924232620444,1,nan,0.9,0.9418649999996191,0.28810993730816237,0.034028936
144,11717,-0.1983998658722821,0,nan,0.967741935483871,0.9413999999996161,0.46830288011032584,0.050047148
145,11744,0.674889911079608,1,nan,1.0,0.9412649999996152,0.31377101640018323,0.03238652
146,11894,-1.6523038060140558,0,nan,0.9733333333333334,0.9405149999996103,0.3619169214200674,0.049734723
147,11923,0.6352502138364875,1,nan,1.0,0.9403699999996094,0.3709338710725878,0.03937928
148,11960,0.5188236147480685,1,nan,0.8918918918918919,0.9401849999996081,0.35495071602242567,0.047553957
149,12015,0.30140323597170926,0,nan,0.9636363636363636,0.9399099999996063,0.32109472037458525,0.03176931
150,12165,-1.7010227889325213,0,0.34,0.9533333333333334,0.9391599999996014,0.3753502261159297,0.051933255
151,12205,0.4774496356752621,0,nan,1.0,0.9389599999996001,0.38654167222578223,0.04711158
152,12236,0.6073203741320405,1,nan,0.967741935483871,0.9388049999995991,0.4137463202780247,0.03525389
153,12276,0.5165233313416677,1,nan,0.975,0.9386049999995978,0.3784263441158662,0.040971123
154,12305,0.6437741025080335,1,nan,0.9310344827586207,0.9384599999995968,0.3750020056068869,0.032342386
155,12455,-1.6533901029291562,0,nan,0.9333333333333333,0.9377099999995919,0.47935536251464805,0.061244432
156,12513,0.31037652241962965,0,nan,0.9827586206896551,0.93741999999959,0.3688424848701357,0.034268793
157,12542,0.6598877032569305,1,nan,1.0,0.9372749999995891,0.41340982934812365,0.031269122
158,12692,-1.7645184877469817,0,nan,0.9466666666666667,0.9365249999995842,0.4823239083102552,0.05902064
159,12842,-1.699982604145245,0,nan,0.92,0.9357749999995792,0.4131716824559649,0.05433258
160,12992,-1.811710611762399,0,nan,0.9533333333333334,0.9350249999995743,0.336502854822808,0.051498163
161,13142,-1.76075881016775,0,nan,0.9333333333333333,0.9342749999995694,0.4163742402758558,0.06094352
162,13292,-1.7034780186764074,0,nan,0.9666666666666667,0.9335249999995645,0.3716716574420118,0.05994337
163,13328,0.5513686986245014,1,nan,0.9166666666666666,0.9333449999995633,0.43093483612760913,0.048474655
164,13478,-1.733775933651916,0,nan,0.9466666666666667,0.9325949999995584,0.29962219428860903,0.052197695
165,13537,0.2652969886010673,0,nan,0.8983050847457628,0.9322999999995565,0.36960814670186215,0.041893896
166,13687,-1.9064873364700021,0,nan,0.9266666666666666,0.9315499999995516,0.3814569074582777,0.059235375
167,13720,0.5729565985257081,1,nan,0.9696969696969697,0.9313849999995505,0.4429185731122289,0.037091058
168,13870,-1.7372141548397086,0,nan,0.98,0.9306349999995456,0.355674560791399,0.054034512
169,14020,-1.7607633749645009,0,nan,0.98,0.9298849999995407,0.3686795439531209,0.052559383
170,14170,-1.7125860353975826,0,nan,0.9733333333333334,0.9291349999995357,0.2957887798052016,0.051850617
171,14320,-1.8334935601197817,0,nan,0.92,0.9283849999995308,0.3688613993283159,0.06266293
172,14470,-1.694307180109207,0,nan,0.94,0.9276349999995259,0.4005168832607054,0.056807104
173,14505,0.572998143047589,1,nan,0.9714285714285714,0.9274599999995248,0.4343451982902167,0.029844921
174,14534,0.6631814936559743,1,nan,0.8620689655172413,0.9273149999995238,0.3360148277641954,0.029905397
175,14684,-1.6697491678911536,0,nan,0.94,0.9265649999995189,0.3843378429849588,0.054107785
176,14743,0.2549876259036915,0,nan,0.9152542372881356,0.926269999999517,0.43502561648114957,0.04309264
177,14783,0.4890344405296223,0,nan,0.9,0.9260699999995157,0.5010745427093529,0.048006427
178,14933,-1.67643957673805,0,nan,0.9466666666666667,0.9253199999995108,0.4672721434478163,0.055621613
179,14969,0.5501524227154191,1,nan,1.0,0.9251399999995096,0.4171931299208437,0.042009145
180,15119,-1.7329496135274636,0,0.49,0.9466666666666667,0.9243899999995047,0.28462350300109224,0.053908315
181,15149,0.6277099590094786,1,nan,0.9333333333333333,0.9242399999995037,0.4219620933947742,0.03251364
182,15299,-1.6644327045370766,0,nan,0.9733333333333334,0.9234899999994988,0.3653467067067991,0.050730024
183,15328,0.6465852942039618,1,nan,0.9655172413793104,0.9233449999994978,0.3950055448286189,0.03370304
184,15478,-1.7931618530632123,0,nan,0.9466666666666667,0.9225949999994929,0.42251902561601695,0.047165018
185,15628,-1.709618629729949,0,nan,0.9666666666666667,0.921844999999488,0.4227474625546578,0.051266465
186,15660,0.5988274814707506,1,nan,1.0,0.9216849999994869,0.45014070394991157,0.04189093
187,15688,0.6686033058960266,1,nan,0.9285714285714286,0.921544999999486,0.4679966782576942,0.036104325
188,15838,-1.812519565902277,0,nan,0.9466666666666667,0.9207949999994811,0.45713940331908726,0.051941186
189,15988,-1.807468607972379,0,nan,0.92,0.9200449999994762,0.5246934807300826,0.0537798
190,16138,-1.7272348242177624,0,nan,0.9266666666666666,0.9192949999994713,0.4107417119318247,0.055165164
191,16288,-1.7179373861831102,0,nan,0.92,0.9185449999994664,0.4517852442547472,0.05520843
192,16329,0.4649580701493595,0,nan,0.9024390243902439,0.918339999999465,0.4958444238134202,0.048312604
193,16367,0.4919055125633827,0,nan,0.9736842105263158,0.9181499999994638,0.4537786366316133,0.04475807
194,16399,0.609219101298607,1,nan,0.96875,0.9179899999994627,0.44725353929139394,0.041683216
195,16549,-1.7965291788354645,0,nan,0.92,0.9172399999994578,0.5022285294947354,0.052529953
196,16584,0.5589088415951897,1,nan,0.8571428571428571,0.9170649999994567,0.4495371796614824,0.042433552
197,16610,0.6799988565235586,1,nan,0.8846153846153846,0.9169349999994558,0.32454768834827113,0.033251602
198,16642,0.5834679130784788,1,nan,0.96875,0.9167749999994548,0.4021933073860368,0.039417338
199,16792,-1.728900389060045,0,nan,0.9266666666666666,0.9160249999994499,0.4296351957442244,0.058627445
200,16942,-1.7655111110120927,0,nan,0.9533333333333334,0.915274999999445,0.4272902556822776,0.050217807
201,16970,0.6488219168380047,1,nan,0.9642857142857143,0.915134999999444,0.3719388683221717,0.032045934
202,17011,0.5149514093132393,1,nan,1.0,0.9149299999994427,0.4669878749648712,0.034142155
203,17078,0.1607290878071893,0,nan,0.9104477611940298,0.9145949999994405,0.33100945146093497,0.041113984
204,17123,0.4076850512325919,0,nan,0.9333333333333333,0.914369999999439,0.36266825466605734,0.04423449
205,17156,0.6014258675034959,1,nan,0.9090909090909091,0.9142049999994379,0.4225699709616093,0.036934257
206,17306,-1.7973225443853522,0,nan,0.9133333333333333,0.913454999999433,0.47033106512528533,0.059837233
207,17363,0.39040630108129926,0,nan,0.8596491228070176,0.9131699999994312,0.27278132928046267,0.031834837
208,17513,-1.6535924916228677,0,nan,0.94,0.9124199999994262,0.295507353771094,0.054312732
209,17544,0.6252259269807442,1,nan,0.8709677419354839,0.9122649999994252,0.45107127917202366,0.032703146
210,17602,0.36197571842880816,0,0.44,1.0,0.9119749999994233,0.36437033378800915,0.028668411
211,17636,0.5518653801072162,1,nan,0.9411764705882353,0.9118049999994222,0.48915051534289705,0.040960696
212,17786,-1.6920771971412143,0,nan,0.92,0.9110549999994173,0.4004311928538303,0.05840021
213,17936,-1.6752949947487286,0,nan,0.92,0.9103049999994124,0.4672712295727253,0.052145645
214,17962,0.6911040920559348,1,nan,0.9230769230769231,0.9101749999994115,0.3471500272856299,0.030831007
215,17996,0.6100565198113597,1,nan,0.9705882352941176,0.9100049999994104,0.330032856262197,0.036170773
216,18146,-1.713101187844326,0,nan,0.96,0.9092549999994055,0.39736302397284917,0.057687104
217,18175,0.608269098036629,1,nan,0.9655172413793104,0.9091099999994046,0.39343427802281683,0.04948344
218,18325,-1.8712083955082115,0,nan,0.9466666666666667,0.9083599999993996,0.3440060326827232,0.056910433
219,18383,0.3396145369803,0,nan,0.9482758620689655,0.9080699999993977,0.35882541487202335,0.02401463
220,18533,-1.682367074905292,0,nan,0.94,0.9073199999993928,0.4176083214932277,0.055474155
221,18683,-1.6799936575322867,0,nan,0.9133333333333333,0.9065699999993879,0.4730047379315217,0.05905372
222,18711,0.6694002535049528,1,nan,0.9642857142857143,0.906429999999387,0.3345564563219355,0.039163113
223,18861,-1.684819722961919,0,nan,0.9466666666666667,0.9056799999993821,0.3684622558751863,0.05008811
224,18932,0.12588823721986442,0,nan,0.9436619718309859,0.9053249999993798,0.3625398003967564,0.04261829
225,18962,0.6188483683431343,1,nan,0.9666666666666667,0.9051749999993788,0.4948366829946855,0.028891515
226,19112,-1.7029104604658527,0,nan,0.92,0.9044249999993739,0.4075192116071992,0.051385228
227,19152,0.4998269054956244,0,nan,0.925,0.9042249999993726,0.5227997622614257,0.034817267
228,19302,-1.6750438189166488,0,nan,0.96,0.9034749999993676,0.458876537133838,0.055511914
229,19334,0.6212732316004244,1,nan,0.96875,0.9033149999993666,0.44141209181514407,0.028766336
230,19365,0.5954591079350511,1,nan,0.8709677419354839,0.9031599999993656,0.44263405233939834,0.040770136
231,19393,0.6622761405246089,1,nan,0.8928571428571429,0.9030199999993647,0.3756559570867218,0.029543161
232,19438,0.4196639404582515,0,nan,0.9555555555555556,0.9027949999993632,0.4204661839083766,0.045762666
233,19588,-1.7393033659403068,0,nan,0.9266666666666666,0.9020449999993583,0.5341210865061421,0.059673883
234,19738,-1.7430724466134135,0,nan,0.9333333333333333,0.9012949999993534,0.5508458708807037,0.052495364
235,19888,-1.7603056836740654,0,nan,0.9133333333333333,0.9005449999993485,0.5099337736384023,0.06275939
236,20038,-1.8506406048299155,0,nan,0.96,0.8997949999993435,0.32354108056560993,0.07341861
237,20188,-1.6598473576093222,0,nan,0.9333333333333333,0.8990449999993386,0.40517990997374903,0.053824343
238,20338,-1.7756416571416085,0,nan,0.9533333333333334,0.8982949999993337,0.5115751733112028,0.059548263
239,20367,0.6421086559313747,1,nan,0.896551724137931,0.8981499999993328,0.4094491300171825,0.033415627
240,20406,0.48158897932711053,0,0.58,0.9230769230769231,0.8979549999993315,0.45858345646131304,0.04820329
241,20433,0.6668952610468841,1,nan,0.9259259259259259,0.8978199999993306,0.4075969230183248,0.03477507
242,20464,0.6054905997740887,1,nan,0.9354838709677419,0.8976649999993296,0.5112021804836454,0.032714143
243,20496,0.5683582306916081,1,nan,0.9375,0.8975049999993285,0.4259072056998192,0.047075957
244,20646,-1.7015779816064147,0,nan,0.9133333333333333,0.8967549999993236,0.4682259022024799,0.049437754
245,20796,-1.6874576191365622,0,nan,0.94,0.8960049999993187,0.3880752574381367,0.054025013
246,20824,0.6638345469064808,1,nan,0.9285714285714286,0.8958649999993178,0.28130634880925187,0.034521963
247,20852,0.6741307497641265,1,nan,0.9285714285714286,0.8957249999993169,0.2976037215479729,0.03135436
248,21002,-1.677255453917862,0,nan,0.8933333333333333,0.894974999999312,0.3187591764875477,0.053917572
249,21152,-1.710745954363623,0,nan,0.9466666666666667,0.894224999999307,0.2942444373658353,0.05422011
250,21179,0.6780630244935197,1,nan,0.9259259259259259,0.8940899999993062,0.27838911203979344,0.03361333
251,21221,0.4794702085321273,0,nan,0.9285714285714286,0.8938799999993048,0.5244107936142105,0.037994366
252,21288,0.19519582228473464,0,nan,0.9253731343283582,0.8935449999993026,0.357997024788859,0.038527705
253,21357,0.14243128528199533,0,nan,0.855072463768116,0.8931999999993003,0.5448197063714566,0.042574763
254,21507,-1.736006142154016,0,nan,0.9133333333333333,0.8924499999992954,0.5012401791616783,0.054055005
255,21657,-1.7280177083302144,0,nan,0.9266666666666666,0.8916999999992905,0.314321628803004,0.050350364
256,21807,-1.7267207553840005,0,nan,0.8733333333333333,0.8909499999992856,0.35140372745349163,0.058542155
257,21957,-1.654455098711927,0,nan,0.8933333333333333,0.8901999999992807,0.4106610007778879,0.054516174
258,22001,0.46457985950467484,0,nan,0.9090909090909091,0.8899799999992792,0.5084354154012151,0.036472317
259,22151,-1.7528900240330505,0,nan,0.9466666666666667,0.8892299999992743,0.2753264902460817,0.056202482
260,22181,0.6306128138874406,1,nan,1.0,0.8890799999992733,0.4357459142204987,0.030896772
261,22211,0.6342844258603386,1,nan,0.9666666666666667,0.8889299999992724,0.467804562265121,0.035859697
262,22361,-1.7142645198317423,0,nan,0.8733333333333333,0.8881799999992674,0.4770499337451608,0.056942426
263,22388,0.661433256532959,1,nan,0.9629629629629629,0.8880449999992666,0.28748771181733906,0.03467004
264,22538,-1.7715347413719984,0,nan,0.9,0.8872949999992616,0.4019317943100934,0.054061424
265,22577,0.4918037277193563,0,nan,0.8974358974358975,0.8870999999992604,0.43463224149720014,0.0394873
266,22606,0.6453139518268213,1,nan,0.7931034482758621,0.8869549999992594,0.33504728604400186,0.028944166
267,22634,0.6492501421682139,1,nan,0.8928571428571429,0.8868149999992585,0.392982205244109,0.032211345
268,22784,-1.6477139837322654,0,nan,0.9333333333333333,0.8860649999992536,0.3396817740649043,0.05712251
269,22934,-1.750221572802861,0,nan,0.9066666666666666,0.8853149999992487,0.37220998938343575,0.058125585
270,22979,0.41890450022865655,0,0.19,0.8888888888888888,0.8850899999992472,0.5116760405974391,0.044106435
271,23129,-1.7733340681233003,0,nan,0.9466666666666667,0.8843399999992423,0.39032025137048854,0.052655045
272,23162,0.5851861379275581,1,nan,0.9090909090909091,0.8841749999992412,0.3635842208603214,0.043961104
273,23312,-1.6712054564572028,0,nan,0.9,0.8834249999992363,0.36342834060711476,0.055199355
274,23380,0.17827181009009674,0,nan,0.9117647058823529,0.8830849999992341,0.3445864574055978,0.042955324
275,23530,-1.7505450253894101,0,nan,0.9066666666666666,0.8823349999992292,0.39316416197114923,0.058882523
276,23556,0.6862028112490062,1,nan,0.8846153846153846,0.8822049999992283,0.27837393293267493,0.03438582
277,23706,-1.673144543492115,0,nan,0.88,0.8814549999992234,0.49438499898149996,0.060248
