episode,frames,return,Lc,La,Lbc,ratio,eps
66,6491,31.800633349555874,8.067657470703125,-0.7824121117591858,0.0,1.0,1.0
67,6602,31.319369643339,1.2353860139846802,-0.8098582029342651,0.0,1.0,1.0
68,6686,29.995920922438046,2.478992223739624,-0.798661470413208,0.0,1.0,1.0
69,6788,33.72331941614844,14.605528831481934,-0.626898467540741,0.20364998281002045,1.0,1.0
70,6858,27.635936556420493,14.885207176208496,-0.6878048181533813,0.16011054813861847,1.0,1.0
71,6964,31.044889967984584,1.5808889865875244,-0.8765633702278137,0.0,1.0,1.0
72,7065,32.057742931704325,16.548938751220703,-0.9067636132240295,0.0,1.0,1.0
73,7140,-32.63244766560075,16.415674209594727,-0.9036786556243896,0.0,1.0,1.0
74,7234,31.622317117259755,1.0364797115325928,-0.9765548706054688,0.0,1.0,1.0
75,7302,27.09234693661611,52.517127990722656,-0.9197408556938171,0.0,1.0,1.0
76,7422,32.83622618178046,38.53965759277344,-0.9986717700958252,0.0,1.0,1.0
77,7544,12.596547512104168,2.131889581680298,-1.030824065208435,0.0,1.0,1.0
78,7652,-26.28309598442265,1.2540462017059326,-1.0725985765457153,0.0,1.0,1.0
79,7718,27.198453976257,6.898913860321045,-1.0470439195632935,0.0,1.0,1.0
80,7825,30.698273138761373,29.542387008666992,-1.1642762422561646,0.0,1.0,1.0
81,7892,26.88927460732675,1.6202619075775146,-1.1513957977294922,0.0,1.0,1.0
82,7989,32.93013166190907,26.983623504638672,-1.1200190782546997,0.0,1.0,1.0
83,8094,33.737114771490354,3.64555025100708,-1.085939884185791,0.08660885691642761,1.0,1.0
84,8159,26.579083034513076,92.4999771118164,-1.170127034187317,0.0,1.0,1.0
85,8270,38.32326449860523,62.076114654541016,-1.1533823013305664,0.0,1.0,1.0
86,8370,33.777541305975035,3.8998780250549316,-1.1704981327056885,0.0,1.0,1.0
87,8445,6.252123299525627,11.094125747680664,-1.192975640296936,0.0,1.0,1.0
88,8580,30.572370867213454,1.8159894943237305,-1.2265682220458984,0.0,1.0,1.0
89,8685,32.87989511444184,9.169694900512695,-1.22563636302948,0.0,1.0,1.0
90,8787,33.677293343553885,44.526649475097656,-1.2796086072921753,0.0,1.0,1.0
91,8850,-7.424271495467762,4.073365688323975,-1.250291347503662,0.0,1.0,1.0
92,8962,30.26615437015017,10.801514625549316,-1.256646752357483,0.0,1.0,1.0
93,9030,27.499710930304822,2.022080898284912,-1.3092269897460938,0.0,1.0,1.0
94,9099,27.410518825478633,4.682992458343506,-1.2530784606933594,0.0,1.0,1.0
95,9198,34.04142867494475,6.74564266204834,-1.295034646987915,0.0,1.0,1.0
96,9291,31.093218238773233,149.5534210205078,-1.138594388961792,0.19845116138458252,1.0,1.0
97,9383,31.376768066233694,142.4822998046875,-1.3423534631729126,0.0,1.0,1.0
98,9450,26.9379998862774,51.771705627441406,-1.3496673107147217,0.0,1.0,1.0
99,9553,25.324547615292033,47.511383056640625,-1.3628591299057007,0.0,1.0,1.0
100,9625,28.303215367182553,1.8490970134735107,-1.280737280845642,0.0,1.0,0.9996399999999976
101,9738,30.000072492326915,45.310829162597656,-1.3102694749832153,0.0,1.0,0.9990749999999939
102,9830,-29.73032710625607,3.542945384979248,-1.3284844160079956,0.0,1.0,0.9986149999999909
103,9932,33.84952672065275,51.110565185546875,-1.377673864364624,0.0,1.0,0.9981049999999876
104,9950,-12.962552090517626,65.48179626464844,-1.3562806844711304,0.0,1.0,0.998014999999987
105,10077,29.181640792117246,54.66144943237305,-1.333085298538208,0.0,1.0,0.9973799999999828
106,10177,-15.433440140510415,5.99418830871582,-1.3176813125610352,0.0033108750358223915,1.0,0.9968799999999796
107,10272,32.732246478763415,10.041610717773438,-0.9971108436584473,0.33540260791778564,1.0,0.9964049999999764
108,10384,30.852012224180513,47.367523193359375,-1.2377973794937134,0.1081935465335846,0.9910714285714286,0.9958449999999728
109,10517,29.747810497057728,5.4405107498168945,-1.3232693672180176,0.0,0.9924812030075187,0.9951799999999684
110,10610,31.662724291638447,5.41355037689209,-1.3843255043029785,0.0,1.0,0.9947149999999654
111,10724,33.7542378357869,3.3096303939819336,-1.3996511697769165,0.0,1.0,0.9941449999999616
112,10839,4.514573692861693,52.70335006713867,-1.3371315002441406,0.0,0.991304347826087,0.9935699999999579
113,10937,30.993765781935277,94.81016540527344,-1.3836055994033813,0.002643755404278636,0.9795918367346939,0.9930799999999547
114,11032,32.51989271035694,6.501370906829834,-1.4019863605499268,0.0,1.0,0.9926049999999516
115,11126,31.410608616381968,46.876258850097656,-1.3958823680877686,0.0,0.9893617021276596,0.9921349999999485
116,11230,33.701495377369035,7.3062238693237305,-1.363739252090454,0.0,1.0,0.9916149999999451
117,11327,33.226747796901,5.277004718780518,-1.313730239868164,0.0,0.9896907216494846,0.9911299999999419
118,11385,-12.210305166769665,4.606945037841797,-1.0692178010940552,0.18588818609714508,1.0,0.99083999999994
119,11452,-7.710230770448475,6.946484565734863,-1.0602439641952515,0.17610834538936615,1.0,0.9905049999999378
120,11550,33.8180753618508,2.8527088165283203,-1.3082935810089111,0.0,0.9897959183673469,0.9900149999999346
121,11664,23.222241143802986,42.28424072265625,-1.135878086090088,0.1274188756942749,0.9824561403508771,0.9894449999999309
122,11752,-29.318519867595914,2.2846553325653076,-1.1807535886764526,0.09231086820363998,1.0,0.989004999999928
123,11819,-15.126962035823686,1.4284956455230713,-1.258238673210144,0.0,1.0,0.9886699999999258
124,11896,-3.1589942309913237,38.02978515625,-1.1771260499954224,0.05965946614742279,1.0,0.9882849999999233
125,12017,31.306782068044917,22.745468139648438,-1.1285754442214966,0.04264967143535614,1.0,0.9876799999999193
126,12115,30.182734805218843,20.409038543701172,-1.2023520469665527,0.0,0.9795918367346939,0.9871899999999161
127,12183,27.341334974722706,36.41096496582031,-1.147556185722351,0.0,1.0,0.9868499999999139
128,12281,33.16582240148235,208.635986328125,-0.9718790650367737,0.1770809143781662,1.0,0.9863599999999106
129,12376,31.90154479831863,3.618180990219116,-1.094571590423584,0.034417103976011276,1.0,0.9858849999999075
130,12471,31.277477930369475,1.6473174095153809,-1.199222207069397,0.0,0.9789473684210527,0.9854099999999044
131,12571,32.13218502578901,6.701364994049072,-1.2049916982650757,0.0,0.97,0.9849099999999011
132,12721,7.524012212011513,14.658384323120117,-1.0906379222869873,0.0441676490008831,0.9733333333333334,0.9841599999998962
133,12871,9.135034065109357,20.187061309814453,-1.1476640701293945,0.0,0.9733333333333334,0.9834099999998913
134,12935,-8.88888268204313,72.16749572753906,-1.1496862173080444,0.0,1.0,0.9830899999998892
135,13064,30.506035975524075,17.157926559448242,-0.9547391533851624,0.13059991598129272,0.9922480620155039,0.982444999999885
136,13141,29.7195340531184,75.66873931884766,-0.8398730754852295,0.26999998092651367,1.0,0.9820599999998825
137,13236,31.809375112396523,20.506813049316406,-1.1282987594604492,0.030217282474040985,1.0,0.9815849999998794
138,13347,28.364619130644797,2.50769305229187,-1.1191946268081665,0.0,0.9819819819819819,0.9810299999998757
139,13497,9.825867767069429,2.6290042400360107,-1.0863512754440308,0.0,0.9733333333333334,0.9802799999998708
140,13593,33.01055731486584,2.369274139404297,-1.0957859754562378,0.0,0.9791666666666666,0.9797999999998677
141,13681,-21.728853576317643,17.012500762939453,-1.1445175409317017,0.0,0.9659090909090909,0.9793599999998648
142,13756,28.636390049760884,36.90108108520508,-1.0912132263183594,0.0,0.9466666666666667,0.9789849999998623
143,13906,1.3795445264143993,14.296022415161133,-1.1607697010040283,0.0,0.9533333333333334,0.9782349999998574
144,13941,-14.591290903900452,16.20830535888672,-1.1807187795639038,0.0,0.9714285714285714,0.9780599999998563
145,14091,10.592758291090846,4.820646286010742,-1.1163504123687744,0.0,0.9733333333333334,0.9773099999998514
146,14198,30.370052580370206,36.80565643310547,-1.17909574508667,0.0,0.9719626168224299,0.9767749999998478
147,14310,30.94964792434323,8.197020530700684,-1.0865391492843628,0.0,0.9375,0.9762149999998442
148,14409,33.11293200686273,75.85296630859375,-1.1064987182617188,0.0,0.9797979797979798,0.9757199999998409
149,14514,33.363738613036475,1.648970603942871,-1.1563133001327515,0.0,0.9809523809523809,0.9751949999998375
150,14664,3.2142443653650776,4.002610206604004,-1.1520191431045532,0.041110727936029434,0.98,0.9744449999998326
151,14737,28.68853134444243,2.327157735824585,-1.2053072452545166,0.0,0.9726027397260274,0.9740799999998302
152,14806,-8.30892162278035,2.9439315795898438,-1.17093825340271,0.0,0.9855072463768116,0.9737349999998279
153,14945,11.736823290481087,3.1872072219848633,-1.1304750442504883,0.0499417707324028,0.9856115107913669,0.9730399999998234
154,15035,24.79484613869159,18.204002380371094,-1.2146157026290894,0.0,0.9444444444444444,0.9725899999998204
155,15037,-10.210026138809148,28.871150970458984,-1.1956757307052612,0.0,1.0,0.9725799999998204
156,15138,32.733630179115586,1.743924617767334,-1.221566915512085,0.0,0.9900990099009901,0.9720749999998171
157,15288,8.992713169632772,78.15279388427734,-1.152933955192566,0.00630271015688777,0.9533333333333334,0.9713249999998121
158,15377,30.78391793793208,3.916753053665161,-1.1757941246032715,0.0,0.9887640449438202,0.9708799999998092
159,15527,0.1057664824677893,2.298442840576172,-1.1778957843780518,0.0,0.94,0.9701299999998043
160,15593,25.461346117499723,45.92583084106445,-1.1704058647155762,0.0,0.9393939393939394,0.9697999999998022
161,15743,9.08437462321153,61.4387092590332,-0.8976250290870667,0.2942950129508972,0.9533333333333334,0.9690499999997972
162,15829,-7.388311369283796,129.81976318359375,-1.2522116899490356,0.0,0.9651162790697675,0.9686199999997944
163,15979,9.831111938559935,2.8972127437591553,-1.198952317237854,0.02704264223575592,0.9666666666666667,0.9678699999997895
164,16101,36.96488686282539,25.346107482910156,-1.1488620042800903,0.0,0.9590163934426229,0.9672599999997855
165,16204,33.79536766092278,55.14836120605469,-1.258993148803711,0.0,0.9805825242718447,0.9667449999997821
166,16301,32.350117338895984,2.933943033218384,-1.1966748237609863,0.0,0.9587628865979382,0.966259999999779
167,16409,33.36079583424247,25.247318267822266,-1.291867971420288,0.0,0.9537037037037037,0.9657199999997754
168,16410,-8.098809139911584,59.67961120605469,-1.304435133934021,0.0,1.0,0.9657149999997754
169,16504,30.458620957388014,28.28232192993164,-1.2371033430099487,0.03484363108873367,0.9680851063829787,0.9652449999997723
170,16585,-13.603037312330043,3.294837474822998,-1.1860435009002686,0.0,0.9753086419753086,0.9648399999997697
171,16714,25.521156789680845,2.6845645904541016,-1.2301136255264282,0.0,0.9844961240310077,0.9641949999997654
172,16789,27.428150557379162,6.927298545837402,-1.2735859155654907,0.0,0.96,0.963819999999763
173,16939,10.970458228352399,39.507511138916016,-1.2019784450531006,0.01912865601480007,0.9533333333333334,0.9630699999997581
174,17031,31.711168314867685,56.61836624145508,-1.2480475902557373,0.0,0.9891304347826086,0.962609999999755
175,17115,25.049327028307538,119.28682708740234,-1.3352513313293457,0.008507182821631432,0.9761904761904762,0.9621899999997523
176,17213,32.21897691906243,26.635696411132812,-1.2285127639770508,0.0,0.9591836734693877,0.9616999999997491
177,17306,31.247466071080744,24.25791358947754,-1.285482406616211,0.0,0.956989247311828,0.961234999999746
178,17377,28.768147080077952,2.8122785091400146,-1.3222370147705078,0.0,0.9859154929577465,0.9608799999997437
179,17475,32.1235472904179,32.47064971923828,-1.2828595638275146,0.0,0.9795918367346939,0.9603899999997405
180,17625,3.1105271290429695,24.361291885375977,-1.2994390726089478,0.0,0.96,0.9596399999997356
181,17714,31.36700897952372,18.341693878173828,-1.3143852949142456,0.0,0.9550561797752809,0.9591949999997327
182,17811,32.02380436690965,3.353140354156494,-1.3742343187332153,0.0,0.9484536082474226,0.9587099999997295
183,17906,31.767455466009864,2.270394802093506,-1.2959198951721191,0.0,0.9578947368421052,0.9582349999997264
184,17910,-12.615329235257168,4.3229660987854,-1.3394309282302856,0.0,1.0,0.9582149999997263
185,18000,30.532263584067117,11.554856300354004,-1.276137351989746,0.011514801532030106,0.9444444444444444,0.9577649999997233
186,18107,34.71190845934194,93.61256408691406,-1.2818466424942017,0.0,0.9532710280373832,0.9572299999997198
187,18181,-17.352196691600597,4.654806137084961,-1.2938684225082397,0.0,0.9324324324324325,0.9568599999997174
188,18331,10.869213000695021,27.61362075805664,-1.3848750591278076,0.0,0.9933333333333333,0.9561099999997125
189,18430,33.931850095176685,38.04692840576172,-1.2608197927474976,0.0,0.9393939393939394,0.9556149999997092
190,18525,30.741070973043612,277.3216552734375,-1.2099723815917969,0.0,0.9263157894736842,0.9551399999997061
191,18614,-31.512986425055523,8.866185188293457,-1.2820852994918823,0.010781725868582726,0.9438202247191011,0.9546949999997032
192,18715,31.290354480716267,25.00955581665039,-1.2604970932006836,0.06411850452423096,0.9603960396039604,0.9541899999996999
193,18811,30.633570313604423,5.913119316101074,-1.324104905128479,0.0,0.9270833333333334,0.9537099999996967
194,18961,10.604001661619744,6.593878746032715,-1.3349575996398926,0.0,0.96,0.9529599999996918
195,19024,-14.421507568529702,4.701478481292725,-1.2632263898849487,0.0,1.0,0.9526449999996898
196,19141,31.925228641993,4.083980560302734,-1.289063572883606,0.0,0.9829059829059829,0.9520599999996859
197,19291,1.6724795148063771,21.358932495117188,-1.320678949356079,0.0,0.9266666666666666,0.951309999999681
198,19389,32.939747526992505,5.953298568725586,-1.165405511856079,0.14793607592582703,0.9795918367346939,0.9508199999996778
199,19482,31.038235761901653,25.824447631835938,-1.4434107542037964,0.0,0.946236559139785,0.9503549999996748
200,19567,29.012021716531862,44.732322692871094,-1.4584100246429443,0.0,0.9411764705882353,0.949929999999672
201,19679,27.23060064787604,26.954185485839844,-1.3480274677276611,0.0,0.9375,0.9493699999996683
202,19680,-8.159785331088687,5.603280544281006,-1.4295939207077026,0.0,1.0,0.9493649999996683
203,19792,35.48785078157108,31.400562286376953,-1.3797707557678223,0.0,0.9464285714285714,0.9488049999996646
204,19870,24.701128765267235,3.2952845096588135,-1.3753788471221924,0.0,0.9743589743589743,0.9484149999996621
205,19953,-26.859473861326112,24.960189819335938,-1.426134467124939,0.0,0.9397590361445783,0.9479999999996593
206,20021,27.314496351288035,26.26303482055664,-1.3686902523040771,0.0,1.0,0.9476599999996571
207,20106,25.236313862426613,157.30819702148438,-1.3090754747390747,0.0,0.9529411764705882,0.9472349999996543
208,20213,31.033389453717465,17.875770568847656,-1.3988726139068604,0.0,0.9813084112149533,0.9466999999996508
209,20329,28.88015342618222,9.241214752197266,-1.381899118423462,0.0,0.9396551724137931,0.946119999999647
210,20423,31.224980371147467,12.42392349243164,-1.4089808464050293,0.012488085776567459,0.9574468085106383,0.9456499999996439
211,20431,-10.627352687496874,70.33563232421875,-1.3965984582901,0.0,1.0,0.9456099999996437
212,20581,6.247023482826406,44.614601135253906,-1.3793368339538574,0.0,0.9466666666666667,0.9448599999996388
213,20673,30.811050457532588,24.801969528198242,-1.3756591081619263,0.0,0.967391304347826,0.9443999999996358
214,20768,32.68790074774734,6.64729118347168,-1.3714492321014404,0.0,0.9789473684210527,0.9439249999996326
215,20869,23.299288030779934,3.745004177093506,-1.334499478340149,0.0,0.9207920792079208,0.9434199999996293
216,20969,32.255754804573186,5.066120624542236,-1.4484695196151733,0.00017506032600067556,0.94,0.9429199999996261
217,21064,32.51329282535371,43.06578063964844,-1.407300591468811,0.0,0.9473684210526315,0.942444999999623
218,21177,31.440770612325657,35.57282257080078,-1.3687795400619507,0.0,0.9380530973451328,0.9418799999996192
219,21279,32.44547307457552,112.78842163085938,-1.4379209280014038,0.0,0.9215686274509803,0.9413699999996159
220,21415,23.901533769198927,3.183764696121216,-1.3831536769866943,0.0,0.9338235294117647,0.9406899999996114
221,21534,21.259021923795135,4.497823238372803,-1.4061863422393799,0.0,0.9159663865546218,0.9400949999996076
222,21609,28.530174783544318,23.879844665527344,-1.4313185214996338,0.0,0.96,0.9397199999996051
223,21719,22.46260794872724,6.502540111541748,-1.4364428520202637,0.0,0.9545454545454546,0.9391699999996015
224,21814,30.905601173701868,7.779599189758301,-1.3262722492218018,0.05874451622366905,0.9578947368421052,0.9386949999995984
225,21912,32.80947457959063,28.273242950439453,-1.3937466144561768,0.0,0.9387755102040817,0.9382049999995952
226,22018,32.97768230363128,98.44119262695312,-1.4483039379119873,0.0,0.9433962264150944,0.9376749999995917
227,22168,11.439949339426265,3.409119129180908,-1.4174273014068604,0.0,0.9266666666666666,0.9369249999995868
228,22265,32.95041645381046,131.09620666503906,-1.3472381830215454,0.0,0.9484536082474226,0.9364399999995836
229,22375,32.59167239151995,22.780277252197266,-1.371932029724121,0.0,0.9181818181818182,0.93588999999958
230,22449,-10.91776009514385,20.147920608520508,-1.3912396430969238,0.0,0.9324324324324325,0.9355199999995776
231,22561,33.600777907242886,24.116371154785156,-1.412590742111206,0.0,0.9375,0.9349599999995739
232,22661,32.708856994681376,80.48912811279297,-1.3199834823608398,0.0,0.94,0.9344599999995706
233,22745,30.026475879948087,56.76866149902344,-1.3648041486740112,0.0,0.9642857142857143,0.9340399999995679
234,22825,26.11269072763111,18.264423370361328,-1.2393698692321777,0.0,0.95,0.9336399999995653
235,22972,22.723148755855235,35.36576843261719,-1.2722203731536865,0.0,0.9455782312925171,0.9329049999995604
236,23034,-20.318907016634647,36.313724517822266,-1.2606451511383057,0.044803645461797714,0.9516129032258065,0.9325949999995584
237,23156,10.714466726894253,10.085822105407715,-1.3130080699920654,0.0,0.9016393442622951,0.9319849999995544
238,23256,32.77827433314589,233.65939331054688,-1.1267691850662231,0.16047346591949463,0.92,0.9314849999995511
239,23406,8.331780933737425,17.794343948364258,-1.3345797061920166,0.0,0.9066666666666666,0.9307349999995462
240,23556,9.106217001416436,158.77511596679688,-1.2752389907836914,0.0,0.94,0.9299849999995413
241,23656,32.37800039841418,27.398639678955078,-1.2818173170089722,0.0,0.94,0.929484999999538
242,23723,-4.799010094972582,9.176562309265137,-1.2016408443450928,0.0,0.9402985074626866,0.9291499999995358
243,23823,30.86714631647765,66.70056915283203,-1.2241014242172241,0.0,0.91,0.9286499999995326
244,23931,32.97087895259105,26.204845428466797,-1.2228131294250488,0.0,0.8888888888888888,0.928109999999529
245,23995,24.66043616023727,2.749772548675537,-1.193190574645996,0.0,0.921875,0.9277899999995269
246,24145,9.903751227516167,5.997096061706543,-1.0186123847961426,0.11647656559944153,0.94,0.927039999999522
247,24295,9.61074346559686,4.534786224365234,-0.8534232378005981,0.3365417718887329,0.9333333333333333,0.9262899999995171
248,24393,31.73350735770904,74.25227355957031,-1.166713833808899,0.0,0.9795918367346939,0.9257999999995139
249,24490,32.19936507235495,6.065060615539551,-1.1206492185592651,0.019757099449634552,0.9381443298969072,0.9253149999995107
250,24590,23.918861259166754,46.45672607421875,-1.1010572910308838,0.0,0.9,0.9248149999995074
251,24697,33.58226706600275,12.820931434631348,-1.110918641090393,0.0,0.9345794392523364,0.9242799999995039
252,24841,30.922053771908757,14.103252410888672,-0.8827196359634399,0.20234549045562744,0.9305555555555556,0.9235599999994992
253,24991,4.901364317865703,12.801438331604004,-1.075095534324646,0.0,0.8933333333333333,0.9228099999994943
254,25141,5.435670925184391,13.400981903076172,-1.0714335441589355,0.0,0.92,0.9220599999994894
255,25235,31.332750148244994,10.254176139831543,-0.9935041666030884,0.023693187162280083,0.9680851063829787,0.9215899999994863
256,25313,24.725026194844965,2.1282951831817627,-1.0053590536117554,0.0,0.9487179487179487,0.9211999999994838
257,25463,7.780486741072454,16.97228240966797,-0.6690664291381836,0.3075639307498932,0.8666666666666667,0.9204499999994789
258,25526,-6.533717049959686,40.514278411865234,-1.0330888032913208,0.0,0.9365079365079365,0.9201349999994768
259,25611,-12.29628257542297,5.900452613830566,-0.8985629081726074,0.0797920823097229,0.8941176470588236,0.919709999999474
260,25746,22.0558403025358,1.6486221551895142,-0.8145310282707214,0.11007464677095413,0.8740740740740741,0.9190349999994696
261,25896,7.639150954765747,5.32623291015625,-0.8615496754646301,0.08764278143644333,0.92,0.9182849999994647
262,25958,-4.301429987707421,1.3183660507202148,-0.7065947651863098,0.23928028345108032,0.9032258064516129,0.9179749999994626
263,26050,-12.651336093201486,38.3245735168457,-0.7142273783683777,0.19675558805465698,0.9456521739130435,0.9175149999994596
264,26149,24.299326667398894,5.724636077880859,-0.8884191513061523,0.06848390400409698,0.8585858585858586,0.9170199999994564
265,26225,23.467157261972712,67.87074279785156,-0.7152992486953735,0.17008280754089355,0.9210526315789473,0.9166399999994539
266,26375,-9.757217932317939,2.97342586517334,-0.8788745403289795,0.0,0.8866666666666667,0.915889999999449
267,26481,29.08887060956666,0.8458616733551025,-0.7904622554779053,0.087259441614151,0.9433962264150944,0.9153599999994455
268,26631,8.768959839838018,6.621800899505615,-0.6983793377876282,0.1147327795624733,0.92,0.9146099999994406
269,26711,25.30366956988091,5.2716522216796875,-0.7502129673957825,0.10202647000551224,0.95,0.914209999999438
270,26810,30.492995955131246,7.586592674255371,-0.712114691734314,0.1067170798778534,0.9191919191919192,0.9137149999994347
271,26886,26.369311356250677,7.866950988769531,-0.688624382019043,0.11300778388977051,0.9473684210526315,0.9133349999994322
272,26958,28.288610316101757,2.6724090576171875,-0.7797178030014038,0.046890147030353546,0.9027777777777778,0.9129749999994299
273,27035,-39.08599339351472,4.706215858459473,-0.7987779974937439,0.014847042970359325,0.8961038961038961,0.9125899999994274
274,27139,31.370105633287753,23.356937408447266,-0.7807255387306213,0.008795398287475109,0.8846153846153846,0.912069999999424
275,27230,31.471209054173137,2.9576306343078613,-0.7253862619400024,0.007254282012581825,0.9230769230769231,0.911614999999421
276,27323,32.49943633533423,20.243427276611328,-0.7630245089530945,0.012580033391714096,0.9354838709677419,0.9111499999994179
277,27326,-10.005423029365007,3.940225839614868,-0.6764503717422485,0.027889344841241837,1.0,0.9111349999994178
278,27421,31.165180258943803,2.1617558002471924,-0.2998504638671875,0.4536745548248291,0.9052631578947369,0.9106599999994147
279,27517,30.592853611303703,5.863347053527832,-0.6626489162445068,0.026035094633698463,0.875,0.9101799999994116
280,27602,-9.978259406211283,1.6586012840270996,-0.7341753840446472,0.0,0.9647058823529412,0.9097549999994088
281,27705,25.944269142488707,2.57967472076416,-0.7163594365119934,0.013771950267255306,0.8543689320388349,0.9092399999994054
