episode,frames,train_return,train_success,test_success_rate,ratio,epsilon
202,29844,-0.1500000000000001,0,nan,0.8933333333333333,0.8507799999990224
203,29994,-0.1500000000000001,0,nan,0.8666666666666667,0.8500299999990175
204,30144,-0.1500000000000001,0,nan,0.86,0.8492799999990126
205,30281,0.8629999999999999,1,nan,0.8978102189781022,0.8485949999990081
206,30431,-0.1500000000000001,0,nan,0.8733333333333333,0.8478449999990032
207,30581,-0.1500000000000001,0,nan,0.8733333333333333,0.8470949999989983
208,30731,-0.1500000000000001,0,nan,0.8666666666666667,0.8463449999989934
209,30877,0.8539999999999999,1,0.14,0.8698630136986302,0.8456149999989886
210,31027,-0.1500000000000001,0,nan,0.9133333333333333,0.8448649999989837
211,31176,0.8509999999999999,1,nan,0.9060402684563759,0.8441199999989788
212,31326,-0.1500000000000001,0,nan,0.92,0.8433699999989739
213,31476,-0.1500000000000001,0,nan,0.8333333333333334,0.842619999998969
214,31616,0.8599999999999999,1,nan,0.8928571428571429,0.8419199999989644
215,31753,0.8629999999999999,1,nan,0.8978102189781022,0.8412349999989599
216,31898,0.8549999999999999,1,nan,0.903448275862069,0.8405099999989551
217,32048,-0.1500000000000001,0,nan,0.88,0.8397599999989502
218,32198,-0.1500000000000001,0,nan,0.9133333333333333,0.8390099999989453
219,32341,0.8569999999999999,1,nan,0.8041958041958042,0.8382949999989406
220,32491,-0.1500000000000001,0,nan,0.8933333333333333,0.8375449999989357
221,32641,-0.1500000000000001,0,nan,0.88,0.8367949999989308
222,32786,0.8549999999999999,1,nan,0.8896551724137931,0.8360699999989261
223,32925,0.8609999999999999,1,nan,0.8633093525179856,0.8353749999989215
224,33075,-0.1500000000000001,0,nan,0.9333333333333333,0.8346249999989166
225,33220,0.8549999999999999,1,nan,0.8344827586206897,0.8338999999989118
226,33358,0.8619999999999999,1,nan,0.8405797101449275,0.8332099999989073
227,33508,-0.1500000000000001,0,nan,0.8933333333333333,0.8324599999989024
228,33658,-0.1500000000000001,0,nan,0.8866666666666667,0.8317099999988975
229,33799,0.8589999999999999,1,nan,0.8794326241134752,0.8310049999988929
230,33949,-0.1500000000000001,0,nan,0.82,0.830254999998888
231,34091,0.8579999999999999,1,nan,0.8309859154929577,0.8295449999988833
232,34237,0.8539999999999999,1,nan,0.8698630136986302,0.8288149999988785
233,34387,-0.1500000000000001,0,nan,0.8866666666666667,0.8280649999988736
234,34537,-0.1500000000000001,0,nan,0.8733333333333333,0.8273149999988687
235,34687,-0.1500000000000001,0,nan,0.88,0.8265649999988638
236,34837,-0.1500000000000001,0,nan,0.8466666666666667,0.8258149999988589
237,34987,-0.1500000000000001,0,nan,0.8266666666666667,0.825064999998854
238,35132,0.8549999999999999,1,nan,0.8413793103448276,0.8243399999988492
239,35282,-0.1500000000000001,0,0.22,0.8933333333333333,0.8235899999988443
240,35432,-0.1500000000000001,0,nan,0.7933333333333333,0.8228399999988394
241,35582,-0.1500000000000001,0,nan,0.88,0.8220899999988345
242,35732,-0.1500000000000001,0,nan,0.86,0.8213399999988296
243,35882,-0.1500000000000001,0,nan,0.88,0.8205899999988246
244,36032,0.8499999999999999,1,nan,0.88,0.8198399999988197
245,36182,-0.1500000000000001,0,nan,0.8466666666666667,0.8190899999988148
246,36327,0.8549999999999999,1,nan,0.9310344827586207,0.8183649999988101
247,36477,-0.1500000000000001,0,nan,0.8466666666666667,0.8176149999988052
248,36627,-0.1500000000000001,0,nan,0.8733333333333333,0.8168649999988002
249,36777,-0.1500000000000001,0,nan,0.8933333333333333,0.8161149999987953
250,36927,-0.1500000000000001,0,nan,0.8866666666666667,0.8153649999987904
251,37077,-0.1500000000000001,0,nan,0.9133333333333333,0.8146149999987855
252,37227,-0.1500000000000001,0,nan,0.8333333333333334,0.8138649999987806
253,37377,-0.1500000000000001,0,nan,0.8933333333333333,0.8131149999987757
254,37527,-0.1500000000000001,0,nan,0.8066666666666666,0.8123649999987708
255,37675,0.8519999999999999,1,nan,0.8175675675675675,0.8116249999987659
256,37814,0.8609999999999999,1,nan,0.8129496402877698,0.8109299999987614
257,37964,-0.1500000000000001,0,nan,0.8866666666666667,0.8101799999987565
258,38100,0.8639999999999999,1,nan,0.8602941176470589,0.809499999998752
259,38246,0.8539999999999999,1,nan,0.8835616438356164,0.8087699999987472
260,38396,-0.1500000000000001,0,nan,0.8333333333333334,0.8080199999987423
261,38543,0.8529999999999999,1,nan,0.8775510204081632,0.8072849999987375
262,38693,-0.1500000000000001,0,nan,0.88,0.8065349999987326
263,38835,0.8579999999999999,1,nan,0.8873239436619719,0.8058249999987279
264,38974,0.8609999999999999,1,nan,0.8633093525179856,0.8051299999987234
265,39113,0.8609999999999999,1,nan,0.8992805755395683,0.8044349999987188
266,39253,0.8599999999999999,1,nan,0.8071428571428572,0.8037349999987142
267,39403,-0.1500000000000001,0,nan,0.8,0.8029849999987093
268,39550,0.8529999999999999,1,nan,0.8435374149659864,0.8022499999987045
269,39693,0.8569999999999999,1,0.07,0.8671328671328671,0.8015349999986998
270,39843,-0.1500000000000001,0,nan,0.8733333333333333,0.8007849999986949
271,39983,0.8599999999999999,1,nan,0.8571428571428571,0.8000849999986903
272,40123,0.8599999999999999,1,nan,0.8571428571428571,0.7993849999986857
273,40273,-0.1500000000000001,0,nan,0.8333333333333334,0.7986349999986808
274,40423,-0.1500000000000001,0,nan,0.9,0.7978849999986759
275,40566,0.8569999999999999,1,nan,0.8251748251748252,0.7971699999986712
276,40707,0.8589999999999999,1,nan,0.8581560283687943,0.7964649999986666
277,40853,0.8539999999999999,1,nan,0.8698630136986302,0.7957349999986618
278,41003,-0.1500000000000001,0,nan,0.8133333333333334,0.7949849999986569
279,41153,-0.1500000000000001,0,nan,0.92,0.794234999998652
280,41298,0.8549999999999999,1,nan,0.8689655172413793,0.7935099999986472
281,41448,0.8499999999999999,1,nan,0.8866666666666667,0.7927599999986423
282,41595,0.8529999999999999,1,nan,0.8095238095238095,0.7920249999986375
283,41735,0.8599999999999999,1,nan,0.8357142857142857,0.7913249999986329
284,41885,-0.1500000000000001,0,nan,0.84,0.790574999998628
285,42032,0.8529999999999999,1,nan,0.8231292517006803,0.7898399999986232
286,42182,-0.1500000000000001,0,nan,0.8733333333333333,0.7890899999986183
287,42332,-0.1500000000000001,0,nan,0.8133333333333334,0.7883399999986134
288,42482,-0.1500000000000001,0,nan,0.88,0.7875899999986085
289,42632,-0.1500000000000001,0,nan,0.8333333333333334,0.7868399999986035
290,42782,-0.1500000000000001,0,nan,0.88,0.7860899999985986
291,42932,-0.1500000000000001,0,nan,0.8333333333333334,0.7853399999985937
292,43075,0.8569999999999999,1,nan,0.8251748251748252,0.784624999998589
293,43224,0.8509999999999999,1,nan,0.7919463087248322,0.7838799999985842
294,43374,-0.1500000000000001,0,nan,0.86,0.7831299999985792
295,43523,0.8509999999999999,1,nan,0.825503355704698,0.7823849999985744
296,43673,-0.1500000000000001,0,nan,0.8466666666666667,0.7816349999985694
297,43823,-0.1500000000000001,0,nan,0.86,0.7808849999985645
298,43969,0.8539999999999999,1,nan,0.8561643835616438,0.7801549999985598
299,44110,0.8589999999999999,1,0.07,0.851063829787234,0.7794499999985551
300,44260,-0.1500000000000001,0,nan,0.8133333333333334,0.7786999999985502
301,44410,-0.1500000000000001,0,nan,0.86,0.7779499999985453
302,44560,-0.1500000000000001,0,nan,0.86,0.7771999999985404
303,44704,0.8559999999999999,1,nan,0.8263888888888888,0.7764799999985357
304,44846,0.8579999999999999,1,nan,0.8309859154929577,0.775769999998531
305,44989,0.8569999999999999,1,nan,0.7552447552447552,0.7750549999985263
306,45130,0.8589999999999999,1,nan,0.8226950354609929,0.7743499999985217
307,45280,-0.1500000000000001,0,nan,0.84,0.7735999999985168
308,45415,0.8649999999999999,1,nan,0.8740740740740741,0.7729249999985124
309,45561,0.8539999999999999,1,nan,0.8287671232876712,0.7721949999985076
310,45702,0.8589999999999999,1,nan,0.8226950354609929,0.771489999998503
311,45852,-0.1500000000000001,0,nan,0.8666666666666667,0.7707399999984981
312,46000,0.8519999999999999,1,nan,0.8243243243243243,0.7699999999984932
313,46142,0.8579999999999999,1,nan,0.8309859154929577,0.7692899999984886
314,46292,-0.1500000000000001,0,nan,0.86,0.7685399999984837
315,46436,0.8559999999999999,1,nan,0.8819444444444444,0.7678199999984789
316,46580,0.8559999999999999,1,nan,0.7638888888888888,0.7670999999984742
317,46720,0.8599999999999999,1,nan,0.8214285714285714,0.7663999999984696
318,46870,-0.1500000000000001,0,nan,0.7666666666666667,0.7656499999984647
319,47020,-0.1500000000000001,0,nan,0.7933333333333333,0.7648999999984598
320,47165,0.8549999999999999,1,nan,0.8,0.7641749999984551
321,47315,-0.1500000000000001,0,nan,0.7733333333333333,0.7634249999984501
322,47456,0.8589999999999999,1,nan,0.8014184397163121,0.7627199999984455
323,47600,0.8559999999999999,1,nan,0.8263888888888888,0.7619999999984408
324,47738,0.8619999999999999,1,nan,0.8623188405797102,0.7613099999984363
325,47886,0.8519999999999999,1,nan,0.7905405405405406,0.7605699999984314
326,48027,0.8589999999999999,1,nan,0.8652482269503546,0.7598649999984268
327,48167,0.8599999999999999,1,nan,0.8285714285714286,0.7591649999984222
328,48317,-0.1500000000000001,0,nan,0.7866666666666666,0.7584149999984173
329,48467,-0.1500000000000001,0,0.3,0.8,0.7576649999984124
330,48614,0.8529999999999999,1,nan,0.8503401360544217,0.7569299999984076
331,48764,-0.1500000000000001,0,nan,0.8,0.7561799999984027
332,48909,0.8549999999999999,1,nan,0.8551724137931035,0.7554549999983979
333,49059,-0.1500000000000001,0,nan,0.8533333333333334,0.754704999998393
334,49209,-0.1500000000000001,0,nan,0.8266666666666667,0.7539549999983881
335,49359,-0.1500000000000001,0,nan,0.84,0.7532049999983832
336,49509,-0.1500000000000001,0,nan,0.8733333333333333,0.7524549999983783
337,49659,-0.1500000000000001,0,nan,0.7333333333333333,0.7517049999983734
338,49808,0.8509999999999999,1,nan,0.8187919463087249,0.7509599999983685
339,49958,0.8499999999999999,1,nan,0.8133333333333334,0.7502099999983636
340,50108,-0.1500000000000001,0,nan,0.7666666666666667,0.7494599999983587
341,50258,-0.1500000000000001,0,nan,0.8066666666666666,0.7487099999983537
342,50408,-0.1500000000000001,0,nan,0.8333333333333334,0.7479599999983488
343,50555,0.8529999999999999,1,nan,0.8435374149659864,0.747224999998344
344,50705,-0.1500000000000001,0,nan,0.8133333333333334,0.7464749999983391
345,50855,-0.1500000000000001,0,nan,0.84,0.7457249999983342
346,51005,-0.1500000000000001,0,nan,0.86,0.7449749999983293
347,51155,-0.1500000000000001,0,nan,0.88,0.7442249999983244
348,51296,0.8589999999999999,1,nan,0.8581560283687943,0.7435199999983197
349,51442,0.8539999999999999,1,nan,0.7808219178082192,0.742789999998315
350,51584,0.8579999999999999,1,nan,0.7464788732394366,0.7420799999983103
351,51730,0.8539999999999999,1,nan,0.7808219178082192,0.7413499999983055
352,51872,0.8579999999999999,1,nan,0.823943661971831,0.7406399999983009
353,52012,0.8599999999999999,1,nan,0.8428571428571429,0.7399399999982963
354,52162,0.8499999999999999,1,nan,0.74,0.7391899999982914
355,52312,-0.1500000000000001,0,nan,0.8133333333333334,0.7384399999982865
356,52462,-0.1500000000000001,0,nan,0.78,0.7376899999982816
357,52610,0.8519999999999999,1,nan,0.777027027027027,0.7369499999982767
358,52760,-0.1500000000000001,0,nan,0.84,0.7361999999982718
359,52910,-0.1500000000000001,0,0.1,0.8266666666666667,0.7354499999982669
360,53056,0.8539999999999999,1,nan,0.815068493150685,0.7347199999982621
361,53206,-0.1500000000000001,0,nan,0.7933333333333333,0.7339699999982572
362,53349,0.8569999999999999,1,nan,0.7832167832167832,0.7332549999982525
363,53490,0.8589999999999999,1,nan,0.8936170212765957,0.7325499999982479
364,53640,-0.1500000000000001,0,nan,0.8533333333333334,0.731799999998243
365,53790,-0.1500000000000001,0,nan,0.8466666666666667,0.731049999998238
366,53940,-0.1500000000000001,0,nan,0.78,0.7302999999982331
367,54090,-0.1500000000000001,0,nan,0.8333333333333334,0.7295499999982282
368,54234,0.8559999999999999,1,nan,0.9097222222222222,0.7288299999982235
369,54373,0.8609999999999999,1,nan,0.841726618705036,0.728134999998219
370,54514,0.8589999999999999,1,nan,0.7163120567375887,0.7274299999982143
371,54664,0.8499999999999999,1,nan,0.7933333333333333,0.7266799999982094
372,54807,0.8569999999999999,1,nan,0.7692307692307693,0.7259649999982047
373,54955,0.8519999999999999,1,nan,0.8378378378378378,0.7252249999981999
374,55105,-0.1500000000000001,0,nan,0.74,0.724474999998195
375,55255,-0.1500000000000001,0,nan,0.78,0.7237249999981901
376,55405,-0.1500000000000001,0,nan,0.8466666666666667,0.7229749999981852
377,55544,0.8609999999999999,1,nan,0.7985611510791367,0.7222799999981806
378,55694,-0.1500000000000001,0,nan,0.82,0.7215299999981757
379,55831,0.8629999999999999,1,nan,0.8102189781021898,0.7208449999981712
380,55981,-0.1500000000000001,0,nan,0.82,0.7200949999981663
381,56120,0.8609999999999999,1,nan,0.8776978417266187,0.7193999999981617
382,56259,0.8609999999999999,1,nan,0.841726618705036,0.7187049999981572
383,56403,0.8559999999999999,1,nan,0.7361111111111112,0.7179849999981525
