episode,frames,train_return,train_success,test_success_rate,ratio,epsilon
31,4688,0.8589999999999999,1,nan,0.9645390070921985,0.9765599999998464
32,4825,0.8629999999999999,1,nan,0.9781021897810219,0.975874999999842
33,4969,0.8559999999999999,1,nan,0.9652777777777778,0.9751549999998372
34,5119,-0.1500000000000001,0,nan,0.9733333333333334,0.9744049999998323
35,5269,-0.1500000000000001,0,nan,0.98,0.9736549999998274
36,5419,-0.1500000000000001,0,nan,0.98,0.9729049999998225
37,5569,-0.1500000000000001,0,nan,0.9733333333333334,0.9721549999998176
38,5719,-0.1500000000000001,0,nan,0.9866666666666667,0.9714049999998127
39,5869,-0.1500000000000001,0,nan,0.98,0.9706549999998078
40,6009,0.8599999999999999,1,nan,0.9571428571428572,0.9699549999998032
41,6155,0.8539999999999999,1,nan,0.9657534246575342,0.9692249999997984
42,6305,-0.1500000000000001,0,nan,0.98,0.9684749999997935
43,6453,0.8519999999999999,1,nan,0.9527027027027027,0.9677349999997886
44,6603,-0.1500000000000001,0,nan,0.9533333333333334,0.9669849999997837
45,6738,0.8649999999999999,1,nan,0.9851851851851852,0.9663099999997793
46,6883,0.8549999999999999,1,nan,0.9586206896551724,0.9655849999997745
47,7029,0.8539999999999999,1,nan,0.9794520547945206,0.9648549999997698
48,7179,-0.1500000000000001,0,nan,0.9866666666666667,0.9641049999997648
49,7325,0.8539999999999999,1,nan,0.9657534246575342,0.9633749999997601
50,7467,0.8579999999999999,1,nan,0.971830985915493,0.9626649999997554
51,7614,0.8529999999999999,1,nan,0.9523809523809523,0.9619299999997506
52,7756,0.8579999999999999,1,nan,0.9788732394366197,0.9612199999997459
53,7906,-0.1500000000000001,0,nan,0.9466666666666667,0.960469999999741
54,8056,-0.1500000000000001,0,nan,0.9666666666666667,0.9597199999997361
55,8206,-0.1500000000000001,0,nan,0.98,0.9589699999997312
56,8353,0.8529999999999999,1,nan,0.9727891156462585,0.9582349999997264
57,8502,0.8509999999999999,1,nan,0.9731543624161074,0.9574899999997215
58,8652,-0.1500000000000001,0,nan,0.9666666666666667,0.9567399999997166
59,8802,-0.1500000000000001,0,0.0,0.96,0.9559899999997117
60,8952,-0.1500000000000001,0,nan,0.9933333333333333,0.9552399999997068
61,9102,-0.1500000000000001,0,nan,0.96,0.9544899999997019
62,9252,-0.1500000000000001,0,nan,0.98,0.9537399999996969
63,9402,-0.1500000000000001,0,nan,0.94,0.952989999999692
64,9540,0.8619999999999999,1,nan,0.9420289855072463,0.9522999999996875
65,9678,0.8619999999999999,1,nan,0.9637681159420289,0.951609999999683
66,9820,0.8579999999999999,1,nan,0.9577464788732394,0.9508999999996783
67,9968,0.8519999999999999,1,nan,0.9594594594594594,0.9501599999996735
68,10118,-0.1500000000000001,0,nan,0.9666666666666667,0.9494099999996686
69,10255,0.8629999999999999,1,nan,0.948905109489051,0.9487249999996641
70,10391,0.8639999999999999,1,nan,0.9632352941176471,0.9480449999996596
71,10536,0.8549999999999999,1,nan,0.9448275862068966,0.9473199999996549
72,10680,0.8559999999999999,1,nan,0.9861111111111112,0.9465999999996502
73,10830,-0.1500000000000001,0,nan,0.9666666666666667,0.9458499999996453
74,10980,-0.1500000000000001,0,nan,0.9533333333333334,0.9450999999996403
75,11127,0.8529999999999999,1,nan,0.9251700680272109,0.9443649999996355
76,11277,-0.1500000000000001,0,nan,0.9733333333333334,0.9436149999996306
77,11425,0.8519999999999999,1,nan,0.972972972972973,0.9428749999996258
78,11575,-0.1500000000000001,0,nan,0.9533333333333334,0.9421249999996208
79,11725,-0.1500000000000001,0,nan,0.9533333333333334,0.9413749999996159
80,11870,0.8549999999999999,1,nan,0.9517241379310345,0.9406499999996112
81,12020,-0.1500000000000001,0,nan,0.9666666666666667,0.9398999999996063
82,12160,0.8599999999999999,1,nan,0.9285714285714286,0.9391999999996017
83,12310,-0.1500000000000001,0,nan,0.96,0.9384499999995968
84,12454,0.8559999999999999,1,nan,0.9236111111111112,0.9377299999995921
85,12604,-0.1500000000000001,0,nan,0.96,0.9369799999995871
86,12752,0.8519999999999999,1,nan,0.9594594594594594,0.9362399999995823
87,12902,-0.1500000000000001,0,nan,0.9133333333333333,0.9354899999995774
88,13047,0.8549999999999999,1,nan,0.903448275862069,0.9347649999995726
89,13197,-0.1500000000000001,0,0.09,0.94,0.9340149999995677
90,13347,-0.1500000000000001,0,nan,0.9466666666666667,0.9332649999995628
91,13497,-0.1500000000000001,0,nan,0.9666666666666667,0.9325149999995579
92,13647,-0.1500000000000001,0,nan,0.9466666666666667,0.931764999999553
93,13790,0.8569999999999999,1,nan,0.9020979020979021,0.9310499999995483
94,13928,0.8619999999999999,1,nan,0.9637681159420289,0.9303599999995438
95,14078,-0.1500000000000001,0,nan,0.9466666666666667,0.9296099999995389
96,14224,0.8539999999999999,1,nan,0.9452054794520548,0.9288799999995341
97,14374,0.8499999999999999,1,nan,0.9533333333333334,0.9281299999995292
98,14524,-0.1500000000000001,0,nan,0.94,0.9273799999995243
99,14673,0.8509999999999999,1,nan,0.9328859060402684,0.9266349999995194
100,14823,-0.1500000000000001,0,nan,0.98,0.9258849999995145
101,14973,-0.1500000000000001,0,nan,0.9666666666666667,0.9251349999995095
102,15123,-0.1500000000000001,0,nan,0.96,0.9243849999995046
103,15267,0.8559999999999999,1,nan,0.9513888888888888,0.9236649999994999
104,15405,0.8619999999999999,1,nan,0.9565217391304348,0.9229749999994954
105,15555,-0.1500000000000001,0,nan,0.94,0.9222249999994905
106,15705,-0.1500000000000001,0,nan,0.94,0.9214749999994856
107,15848,0.8569999999999999,1,nan,0.951048951048951,0.9207599999994809
108,15998,-0.1500000000000001,0,nan,0.96,0.920009999999476
109,16148,-0.1500000000000001,0,nan,0.9666666666666667,0.9192599999994711
110,16288,0.8599999999999999,1,nan,0.9214285714285714,0.9185599999994665
111,16436,0.8519999999999999,1,nan,0.9594594594594594,0.9178199999994616
112,16586,-0.1500000000000001,0,nan,0.9333333333333333,0.9170699999994567
113,16736,-0.1500000000000001,0,nan,0.9333333333333333,0.9163199999994518
114,16886,-0.1500000000000001,0,nan,0.9333333333333333,0.9155699999994469
115,17036,-0.1500000000000001,0,nan,0.9266666666666666,0.914819999999442
116,17186,-0.1500000000000001,0,nan,0.9266666666666666,0.914069999999437
117,17336,-0.1500000000000001,0,nan,0.9333333333333333,0.9133199999994321
118,17483,0.8529999999999999,1,nan,0.9455782312925171,0.9125849999994273
119,17619,0.8639999999999999,1,0.15,0.9264705882352942,0.9119049999994229
120,17769,-0.1500000000000001,0,nan,0.9333333333333333,0.911154999999418
121,17919,-0.1500000000000001,0,nan,0.9266666666666666,0.910404999999413
122,18069,-0.1500000000000001,0,nan,0.96,0.9096549999994081
123,18213,0.8559999999999999,1,nan,0.9513888888888888,0.9089349999994034
124,18358,0.8549999999999999,1,nan,0.9586206896551724,0.9082099999993987
125,18496,0.8619999999999999,1,nan,0.9130434782608695,0.9075199999993941
126,18646,-0.1500000000000001,0,nan,0.96,0.9067699999993892
127,18787,0.8589999999999999,1,nan,0.8936170212765957,0.9060649999993846
128,18931,0.8559999999999999,1,nan,0.9513888888888888,0.9053449999993799
129,19072,0.8589999999999999,1,nan,0.9219858156028369,0.9046399999993753
130,19220,0.8519999999999999,1,nan,0.9256756756756757,0.9038999999993704
131,19370,-0.1500000000000001,0,nan,0.9266666666666666,0.9031499999993655
132,19505,0.8649999999999999,1,nan,0.9185185185185185,0.9024749999993611
133,19655,-0.1500000000000001,0,nan,0.9266666666666666,0.9017249999993562
134,19800,0.8549999999999999,1,nan,0.9448275862068966,0.9009999999993514
135,19950,-0.1500000000000001,0,nan,0.9333333333333333,0.9002499999993465
136,20092,0.8579999999999999,1,nan,0.8943661971830986,0.8995399999993419
137,20242,-0.1500000000000001,0,nan,0.9066666666666666,0.898789999999337
138,20382,0.8599999999999999,1,nan,0.8928571428571429,0.8980899999993324
139,20521,0.8609999999999999,1,nan,0.8992805755395683,0.8973949999993278
140,20671,-0.1500000000000001,0,nan,0.8666666666666667,0.8966449999993229
141,20821,-0.1500000000000001,0,nan,0.9,0.895894999999318
142,20956,0.8649999999999999,1,nan,0.9555555555555556,0.8952199999993136
143,21098,0.8579999999999999,1,nan,0.9154929577464789,0.8945099999993089
144,21243,0.8549999999999999,1,nan,0.9172413793103448,0.8937849999993042
145,21393,-0.1500000000000001,0,nan,0.9066666666666666,0.8930349999992993
146,21543,-0.1500000000000001,0,nan,0.9333333333333333,0.8922849999992943
147,21686,0.8569999999999999,1,nan,0.9300699300699301,0.8915699999992897
148,21821,0.8649999999999999,1,nan,0.9037037037037037,0.8908949999992852
149,21968,0.8529999999999999,1,0.03,0.9319727891156463,0.8901599999992804
150,22117,0.8509999999999999,1,nan,0.8993288590604027,0.8894149999992755
151,22260,0.8569999999999999,1,nan,0.8601398601398601,0.8886999999992709
152,22408,0.8519999999999999,1,nan,0.9256756756756757,0.887959999999266
153,22558,-0.1500000000000001,0,nan,0.9,0.8872099999992611
154,22708,-0.1500000000000001,0,nan,0.9266666666666666,0.8864599999992562
155,22853,0.8549999999999999,1,nan,0.903448275862069,0.8857349999992514
156,23003,-0.1500000000000001,0,nan,0.94,0.8849849999992465
157,23150,0.8529999999999999,1,nan,0.8775510204081632,0.8842499999992417
158,23296,0.8539999999999999,1,nan,0.9452054794520548,0.8835199999992369
159,23440,0.8559999999999999,1,nan,0.9166666666666666,0.8827999999992322
160,23590,-0.1500000000000001,0,nan,0.9,0.8820499999992273
161,23740,-0.1500000000000001,0,nan,0.8733333333333333,0.8812999999992224
162,23890,-0.1500000000000001,0,nan,0.94,0.8805499999992175
163,24040,-0.1500000000000001,0,nan,0.9533333333333334,0.8797999999992125
164,24184,0.8559999999999999,1,nan,0.9305555555555556,0.8790799999992078
165,24325,0.8589999999999999,1,nan,0.8936170212765957,0.8783749999992032
166,24467,0.8579999999999999,1,nan,0.8943661971830986,0.8776649999991986
167,24607,0.8599999999999999,1,nan,0.8928571428571429,0.876964999999194
168,24757,-0.1500000000000001,0,nan,0.9466666666666667,0.8762149999991891
169,24907,-0.1500000000000001,0,nan,0.9,0.8754649999991841
170,25057,-0.1500000000000001,0,nan,0.9,0.8747149999991792
171,25192,0.8649999999999999,1,nan,0.9037037037037037,0.8740399999991748
172,25333,0.8589999999999999,1,nan,0.8794326241134752,0.8733349999991702
173,25473,0.8599999999999999,1,nan,0.8571428571428571,0.8726349999991656
174,25618,0.8549999999999999,1,nan,0.896551724137931,0.8719099999991609
175,25768,-0.1500000000000001,0,nan,0.9333333333333333,0.8711599999991559
176,25918,-0.1500000000000001,0,nan,0.92,0.870409999999151
177,26068,-0.1500000000000001,0,nan,0.8933333333333333,0.8696599999991461
178,26218,-0.1500000000000001,0,nan,0.8866666666666667,0.8689099999991412
179,26363,0.8549999999999999,1,0.21,0.9379310344827586,0.8681849999991365
180,26513,-0.1500000000000001,0,nan,0.8533333333333334,0.8674349999991315
181,26663,-0.1500000000000001,0,nan,0.9133333333333333,0.8666849999991266
182,26802,0.8609999999999999,1,nan,0.8489208633093526,0.8659899999991221
183,26944,0.8579999999999999,1,nan,0.9366197183098591,0.8652799999991174
184,27094,-0.1500000000000001,0,nan,0.8933333333333333,0.8645299999991125
185,27238,0.8559999999999999,1,nan,0.8888888888888888,0.8638099999991078
186,27388,-0.1500000000000001,0,nan,0.92,0.8630599999991029
187,27532,0.8559999999999999,1,nan,0.8888888888888888,0.8623399999990982
188,27682,-0.1500000000000001,0,nan,0.9066666666666666,0.8615899999990932
189,27832,-0.1500000000000001,0,nan,0.8866666666666667,0.8608399999990883
190,27982,-0.1500000000000001,0,nan,0.9066666666666666,0.8600899999990834
191,28121,0.8609999999999999,1,nan,0.8705035971223022,0.8593949999990789
192,28271,-0.1500000000000001,0,nan,0.9533333333333334,0.858644999999074
193,28421,-0.1500000000000001,0,nan,0.8733333333333333,0.857894999999069
194,28571,-0.1500000000000001,0,nan,0.9,0.8571449999990641
195,28721,-0.1500000000000001,0,nan,0.8866666666666667,0.8563949999990592
196,28856,0.8649999999999999,1,nan,0.9111111111111111,0.8557199999990548
197,28991,0.8649999999999999,1,nan,0.9259259259259259,0.8550449999990504
198,29141,-0.1500000000000001,0,nan,0.9066666666666666,0.8542949999990455
199,29291,-0.1500000000000001,0,nan,0.8466666666666667,0.8535449999990405
200,29429,0.8619999999999999,1,nan,0.9057971014492754,0.852854999999036
201,29574,0.8549999999999999,1,nan,0.9172413793103448,0.8521299999990313
202,29724,-0.1500000000000001,0,nan,0.8666666666666667,0.8513799999990264
203,29874,-0.1500000000000001,0,nan,0.8866666666666667,0.8506299999990214
204,30013,0.8609999999999999,1,nan,0.9064748201438849,0.8499349999990169
205,30163,-0.1500000000000001,0,nan,0.9066666666666666,0.849184999999012
206,30301,0.8619999999999999,1,nan,0.927536231884058,0.8484949999990075
207,30440,0.8609999999999999,1,nan,0.8561151079136691,0.8477999999990029
208,30590,-0.1500000000000001,0,nan,0.9133333333333333,0.847049999998998
209,30740,-0.1500000000000001,0,0.01,0.8866666666666667,0.8462999999989931
210,30877,0.8629999999999999,1,nan,0.9416058394160584,0.8456149999989886
211,31021,0.8559999999999999,1,nan,0.875,0.8448949999989839
212,31159,0.8619999999999999,1,nan,0.8768115942028986,0.8442049999989794
213,31309,-0.1500000000000001,0,nan,0.8666666666666667,0.8434549999989744
214,31450,0.8589999999999999,1,nan,0.9290780141843972,0.8427499999989698
215,31592,0.8579999999999999,1,nan,0.8873239436619719,0.8420399999989652
216,31733,0.8589999999999999,1,nan,0.8439716312056738,0.8413349999989606
217,31883,-0.1500000000000001,0,nan,0.8933333333333333,0.8405849999989556
218,32031,0.8519999999999999,1,nan,0.8716216216216216,0.8398449999989508
219,32181,-0.1500000000000001,0,nan,0.8733333333333333,0.8390949999989459
220,32325,0.8559999999999999,1,nan,0.8402777777777778,0.8383749999989412
221,32475,-0.1500000000000001,0,nan,0.86,0.8376249999989362
222,32613,0.8619999999999999,1,nan,0.8623188405797102,0.8369349999989317
223,32763,-0.1500000000000001,0,nan,0.8133333333333334,0.8361849999989268
224,32910,0.8529999999999999,1,nan,0.8979591836734694,0.835449999998922
225,33060,-0.1500000000000001,0,nan,0.88,0.8346999999989171
226,33203,0.8569999999999999,1,nan,0.8531468531468531,0.8339849999989124
227,33353,-0.1500000000000001,0,nan,0.88,0.8332349999989075
228,33502,0.8509999999999999,1,nan,0.8590604026845637,0.8324899999989026
229,33652,-0.1500000000000001,0,nan,0.88,0.8317399999988977
230,33802,-0.1500000000000001,0,nan,0.8533333333333334,0.8309899999988928
231,33952,-0.1500000000000001,0,nan,0.8466666666666667,0.8302399999988879
232,34102,-0.1500000000000001,0,nan,0.88,0.829489999998883
233,34252,-0.1500000000000001,0,nan,0.86,0.828739999998878
234,34399,0.8529999999999999,1,nan,0.8707482993197279,0.8280049999988732
235,34548,0.8509999999999999,1,nan,0.8657718120805369,0.8272599999988683
236,34685,0.8629999999999999,1,nan,0.9416058394160584,0.8265749999988639
237,34835,-0.1500000000000001,0,nan,0.9266666666666666,0.8258249999988589
238,34985,-0.1500000000000001,0,nan,0.8133333333333334,0.825074999998854
239,35124,0.8609999999999999,1,0.39,0.8633093525179856,0.8243799999988495
240,35274,-0.1500000000000001,0,nan,0.88,0.8236299999988446
241,35423,0.8509999999999999,1,nan,0.8926174496644296,0.8228849999988397
242,35570,0.8529999999999999,1,nan,0.8503401360544217,0.8221499999988349
243,35720,-0.1500000000000001,0,nan,0.88,0.82139999999883
244,35870,-0.1500000000000001,0,nan,0.9,0.820649999998825
245,36020,-0.1500000000000001,0,nan,0.8533333333333334,0.8198999999988201
246,36170,-0.1500000000000001,0,nan,0.8666666666666667,0.8191499999988152
247,36311,0.8589999999999999,1,nan,0.8085106382978723,0.8184449999988106
248,36461,-0.1500000000000001,0,nan,0.8733333333333333,0.8176949999988057
249,36611,-0.1500000000000001,0,nan,0.86,0.8169449999988008
250,36755,0.8559999999999999,1,nan,0.8611111111111112,0.816224999998796
251,36905,-0.1500000000000001,0,nan,0.84,0.8154749999987911
252,37052,0.8529999999999999,1,nan,0.8571428571428571,0.8147399999987863
253,37198,0.8539999999999999,1,nan,0.863013698630137,0.8140099999987815
254,37335,0.8629999999999999,1,nan,0.7956204379562044,0.813324999998777
255,37482,0.8529999999999999,1,nan,0.8571428571428571,0.8125899999987722
256,37632,-0.1500000000000001,0,nan,0.8733333333333333,0.8118399999987673
257,37773,0.8589999999999999,1,nan,0.8652482269503546,0.8111349999987627
258,37923,-0.1500000000000001,0,nan,0.8666666666666667,0.8103849999987578
259,38067,0.8559999999999999,1,nan,0.8472222222222222,0.8096649999987531
260,38206,0.8609999999999999,1,nan,0.8345323741007195,0.8089699999987485
261,38355,0.8509999999999999,1,nan,0.8523489932885906,0.8082249999987436
262,38505,-0.1500000000000001,0,nan,0.88,0.8074749999987387
263,38655,-0.1500000000000001,0,nan,0.84,0.8067249999987338
264,38801,0.8539999999999999,1,nan,0.8356164383561644,0.805994999998729
265,38951,-0.1500000000000001,0,nan,0.8266666666666667,0.8052449999987241
266,39093,0.8579999999999999,1,nan,0.8591549295774648,0.8045349999987195
267,39243,-0.1500000000000001,0,nan,0.8866666666666667,0.8037849999987146
268,39391,0.8519999999999999,1,nan,0.8513513513513513,0.8030449999987097
269,39541,-0.1500000000000001,0,0.13,0.8066666666666666,0.8022949999987048
270,39691,-0.1500000000000001,0,nan,0.8066666666666666,0.8015449999986999
271,39837,0.8539999999999999,1,nan,0.8424657534246576,0.8008149999986951
272,39980,0.8569999999999999,1,nan,0.8461538461538461,0.8000999999986904
273,40126,0.8539999999999999,1,nan,0.8561643835616438,0.7993699999986856
274,40276,-0.1500000000000001,0,nan,0.8333333333333334,0.7986199999986807
275,40414,0.8619999999999999,1,nan,0.8188405797101449,0.7979299999986762
276,40559,0.8549999999999999,1,nan,0.8689655172413793,0.7972049999986714
277,40709,-0.1500000000000001,0,nan,0.8733333333333333,0.7964549999986665
278,40859,-0.1500000000000001,0,nan,0.82,0.7957049999986616
279,41000,0.8589999999999999,1,nan,0.8297872340425532,0.794999999998657
280,41150,-0.1500000000000001,0,nan,0.8933333333333333,0.7942499999986521
281,41297,0.8529999999999999,1,nan,0.8163265306122449,0.7935149999986473
282,41436,0.8609999999999999,1,nan,0.8633093525179856,0.7928199999986427
283,41586,-0.1500000000000001,0,nan,0.82,0.7920699999986378
284,41725,0.8609999999999999,1,nan,0.8201438848920863,0.7913749999986333
285,41866,0.8589999999999999,1,nan,0.8156028368794326,0.7906699999986286
286,42016,-0.1500000000000001,0,nan,0.86,0.7899199999986237
287,42164,0.8519999999999999,1,nan,0.7972972972972973,0.7891799999986189
288,42305,0.8589999999999999,1,nan,0.8581560283687943,0.7884749999986143
289,42455,-0.1500000000000001,0,nan,0.8933333333333333,0.7877249999986093
290,42605,-0.1500000000000001,0,nan,0.7933333333333333,0.7869749999986044
291,42755,-0.1500000000000001,0,nan,0.78,0.7862249999985995
292,42905,-0.1500000000000001,0,nan,0.84,0.7854749999985946
293,43055,-0.1500000000000001,0,nan,0.8533333333333334,0.7847249999985897
294,43193,0.8619999999999999,1,nan,0.8333333333333334,0.7840349999985852
295,43343,-0.1500000000000001,0,nan,0.86,0.7832849999985803
296,43492,0.8509999999999999,1,nan,0.8590604026845637,0.7825399999985754
297,43640,0.8519999999999999,1,nan,0.7702702702702703,0.7817999999985705
298,43790,-0.1500000000000001,0,nan,0.82,0.7810499999985656
299,43934,0.8559999999999999,1,0.13,0.8333333333333334,0.7803299999985609
300,44084,-0.1500000000000001,0,nan,0.8933333333333333,0.779579999998556
301,44234,-0.1500000000000001,0,nan,0.7866666666666666,0.7788299999985511
302,44374,0.8599999999999999,1,nan,0.8714285714285714,0.7781299999985465
303,44510,0.8639999999999999,1,nan,0.8676470588235294,0.777449999998542
304,44660,-0.1500000000000001,0,nan,0.8666666666666667,0.7766999999985371
305,44810,-0.1500000000000001,0,nan,0.8266666666666667,0.7759499999985322
306,44953,0.8569999999999999,1,nan,0.8181818181818182,0.7752349999985275
307,45103,0.8499999999999999,1,nan,0.88,0.7744849999985226
308,45253,0.8499999999999999,1,nan,0.8,0.7737349999985177
309,45403,-0.1500000000000001,0,nan,0.8333333333333334,0.7729849999985128
310,45553,-0.1500000000000001,0,nan,0.8866666666666667,0.7722349999985079
311,45690,0.8629999999999999,1,nan,0.781021897810219,0.7715499999985034
312,45840,-0.1500000000000001,0,nan,0.82,0.7707999999984985
313,45990,-0.1500000000000001,0,nan,0.8133333333333334,0.7700499999984936
314,46140,-0.1500000000000001,0,nan,0.82,0.7692999999984886
315,46283,0.8569999999999999,1,nan,0.8321678321678322,0.768584999998484
316,46433,-0.1500000000000001,0,nan,0.8666666666666667,0.767834999998479
317,46573,0.8599999999999999,1,nan,0.8214285714285714,0.7671349999984745
318,46723,-0.1500000000000001,0,nan,0.8,0.7663849999984695
319,46873,-0.1500000000000001,0,nan,0.8266666666666667,0.7656349999984646
320,47023,-0.1500000000000001,0,nan,0.84,0.7648849999984597
321,47173,-0.1500000000000001,0,nan,0.88,0.7641349999984548
322,47323,-0.1500000000000001,0,nan,0.8066666666666666,0.7633849999984499
323,47473,-0.1500000000000001,0,nan,0.84,0.762634999998445
324,47612,0.8609999999999999,1,nan,0.8705035971223022,0.7619399999984404
325,47760,0.8519999999999999,1,nan,0.7635135135135135,0.7611999999984356
326,47910,-0.1500000000000001,0,nan,0.8133333333333334,0.7604499999984307
327,48060,-0.1500000000000001,0,nan,0.7933333333333333,0.7596999999984257
328,48210,-0.1500000000000001,0,nan,0.88,0.7589499999984208
329,48360,-0.1500000000000001,0,0.18,0.8066666666666666,0.7581999999984159
330,48510,-0.1500000000000001,0,nan,0.8133333333333334,0.757449999998411
331,48647,0.8629999999999999,1,nan,0.7737226277372263,0.7567649999984065
332,48797,-0.1500000000000001,0,nan,0.8333333333333334,0.7560149999984016
333,48937,0.8599999999999999,1,nan,0.8785714285714286,0.755314999998397
334,49080,0.8569999999999999,1,nan,0.8251748251748252,0.7545999999983923
335,49219,0.8609999999999999,1,nan,0.7841726618705036,0.7539049999983878
336,49366,0.8529999999999999,1,nan,0.891156462585034,0.753169999998383
337,49499,0.8669999999999999,1,nan,0.7894736842105263,0.7525049999983786
338,49649,-0.1500000000000001,0,nan,0.7866666666666666,0.7517549999983737
339,49795,0.8539999999999999,1,nan,0.8493150684931506,0.7510249999983689
340,49945,-0.1500000000000001,0,nan,0.82,0.750274999998364
341,50091,0.8539999999999999,1,nan,0.815068493150685,0.7495449999983592
342,50237,0.8539999999999999,1,nan,0.8493150684931506,0.7488149999983544
343,50380,0.8569999999999999,1,nan,0.8741258741258742,0.7480999999983498
344,50530,-0.1500000000000001,0,nan,0.7266666666666667,0.7473499999983448
345,50680,-0.1500000000000001,0,nan,0.7733333333333333,0.7465999999983399
346,50830,-0.1500000000000001,0,nan,0.8,0.745849999998335
347,50979,0.8509999999999999,1,nan,0.8590604026845637,0.7451049999983301
348,51129,-0.1500000000000001,0,nan,0.7933333333333333,0.7443549999983252
349,51276,0.8529999999999999,1,nan,0.8027210884353742,0.7436199999983204
350,51426,-0.1500000000000001,0,nan,0.7933333333333333,0.7428699999983155
351,51576,-0.1500000000000001,0,nan,0.8933333333333333,0.7421199999983106
352,51719,0.8569999999999999,1,nan,0.8321678321678322,0.7414049999983059
353,51869,-0.1500000000000001,0,nan,0.8466666666666667,0.740654999998301
354,52019,-0.1500000000000001,0,nan,0.8333333333333334,0.7399049999982961
355,52164,0.8549999999999999,1,nan,0.8689655172413793,0.7391799999982913
356,52314,-0.1500000000000001,0,nan,0.8333333333333334,0.7384299999982864
357,52464,-0.1500000000000001,0,nan,0.78,0.7376799999982815
358,52602,0.8619999999999999,1,nan,0.8333333333333334,0.736989999998277
359,52742,0.8599999999999999,1,0.38,0.7857142857142857,0.7362899999982724
360,52885,0.8569999999999999,1,nan,0.8321678321678322,0.7355749999982677
361,53035,-0.1500000000000001,0,nan,0.8466666666666667,0.7348249999982628
362,53185,-0.1500000000000001,0,nan,0.74,0.7340749999982579
363,53335,-0.1500000000000001,0,nan,0.8066666666666666,0.733324999998253
364,53477,0.8579999999999999,1,nan,0.852112676056338,0.7326149999982483
365,53627,-0.1500000000000001,0,nan,0.7933333333333333,0.7318649999982434
366,53777,-0.1500000000000001,0,nan,0.7733333333333333,0.7311149999982385
367,53927,-0.1500000000000001,0,nan,0.7733333333333333,0.7303649999982336
368,54077,-0.1500000000000001,0,nan,0.8066666666666666,0.7296149999982287
369,54216,0.8609999999999999,1,nan,0.8273381294964028,0.7289199999982241
370,54363,0.8529999999999999,1,nan,0.7482993197278912,0.7281849999982193
371,54513,-0.1500000000000001,0,nan,0.8133333333333334,0.7274349999982144
372,54663,-0.1500000000000001,0,nan,0.82,0.7266849999982095
373,54803,0.8599999999999999,1,nan,0.8357142857142857,0.7259849999982049
374,54947,0.8559999999999999,1,nan,0.8055555555555556,0.7252649999982002
375,55090,0.8569999999999999,1,nan,0.8391608391608392,0.7245499999981955
376,55240,-0.1500000000000001,0,nan,0.76,0.7237999999981906
377,55381,0.8589999999999999,1,nan,0.7375886524822695,0.7230949999981859
378,55530,0.8509999999999999,1,nan,0.7583892617449665,0.7223499999981811
379,55675,0.8549999999999999,1,nan,0.8413793103448276,0.7216249999981763
380,55815,0.8599999999999999,1,nan,0.7714285714285715,0.7209249999981717
381,55965,-0.1500000000000001,0,nan,0.8266666666666667,0.7201749999981668
382,56103,0.8619999999999999,1,nan,0.8478260869565217,0.7194849999981623
