episode,frames,train_return,train_success,test_success_rate,ratio,epsilon,init_dist,avg_swing
71,2469,0.6570755887247384,1,nan,1.0,0.9876549999999191,0.4,0.033742506
72,2497,0.6569064913512164,1,nan,0.9642857142857143,0.9875149999999182,0.4,0.03371014
73,2525,0.6576467926740691,1,nan,1.0,0.9873749999999173,0.4,0.033789087
74,2553,0.6571357969198239,1,nan,1.0,0.9872349999999164,0.4,0.03345677
75,2582,0.6479848390919469,1,nan,0.9655172413793104,0.9870899999999154,0.4,0.03263593
76,2611,0.6573155905623697,1,nan,0.9655172413793104,0.9869449999999145,0.4,0.032422613
77,2639,0.6571743637768048,1,nan,1.0,0.9868049999999136,0.4,0.033727434
78,2789,-1.6601726287549834,0,nan,0.9866666666666667,0.9860549999999086,0.4,0.04987426
79,2817,0.6567805715100223,1,nan,1.0,0.9859149999999077,0.4,0.033709172
80,2845,0.6583805071845135,1,nan,1.0,0.9857749999999068,0.4,0.033692338
81,2873,0.6569490191528369,1,nan,1.0,0.9856349999999059,0.4,0.033320654
82,2901,0.6569576648110445,1,nan,1.0,0.985494999999905,0.4,0.033561554
83,2959,0.3388277396475039,0,nan,1.0,0.9852049999999031,0.4,0.035723165
84,2987,0.6572632890251743,1,nan,1.0,0.9850649999999022,0.4,0.033733938
85,3017,0.6346180248289666,1,nan,0.9666666666666667,0.9849149999999012,0.4,0.03176804
86,3071,0.3663066625705591,0,nan,1.0,0.9846449999998994,0.4,0.0326999
87,3099,0.6589753787910374,1,nan,0.9642857142857143,0.9845049999998985,0.4,0.033694863
88,3127,0.6570622419265617,1,nan,1.0,0.9843649999998976,0.4,0.033456963
89,3155,0.6573003006895315,1,nan,1.0,0.9842249999998967,0.4,0.03376096
90,3183,0.657557115514944,1,0.08,1.0,0.9840849999998957,0.4,0.033663224
91,3211,0.6570103316544036,1,nan,0.9285714285714286,0.9839449999998948,0.4,0.033523303
92,3239,0.6578989952695996,1,nan,1.0,0.9838049999998939,0.4,0.03391886
93,3267,0.6566978713106106,1,nan,1.0,0.983664999999893,0.4,0.03345033
94,3295,0.6573353967583653,1,nan,1.0,0.9835249999998921,0.4,0.033450328
95,3323,0.6570671899388049,1,nan,1.0,0.9833849999998912,0.4,0.033802755
96,3351,0.6567376840577248,1,nan,1.0,0.9832449999998902,0.4,0.033781655
97,3379,0.6574058058888426,1,nan,1.0,0.9831049999998893,0.4,0.033616263
98,3407,0.6575830701690268,1,nan,1.0,0.9829649999998884,0.4,0.03375568
99,3557,-1.844512388029064,0,nan,0.9933333333333333,0.9822149999998835,0.4,0.08113364
100,3585,0.6609424552100909,1,nan,0.9642857142857143,0.9820749999998826,0.4,0.033125572
101,3613,0.6604481628937968,1,nan,0.9285714285714286,0.9819349999998817,0.4,0.034540627
102,3641,0.6570296758852165,1,nan,1.0,0.9817949999998807,0.4,0.03382225
103,3669,0.6565780122570917,1,nan,1.0,0.9816549999998798,0.4,0.033835303
104,3697,0.6572589185421316,1,nan,1.0,0.9815149999998789,0.4,0.033660647
105,3725,0.6571634872618239,1,nan,1.0,0.981374999999878,0.4,0.033747308
106,3753,0.6571983112272433,1,nan,1.0,0.9812349999998771,0.4,0.03379516
107,3781,0.6572916484860193,1,nan,1.0,0.9810949999998761,0.4,0.033447262
108,3809,0.6573177844265947,1,nan,1.0,0.9809549999998752,0.4,0.033841543
109,3837,0.657247885054872,1,nan,1.0,0.9808149999998743,0.4,0.033643287
110,3865,0.6566734557249186,1,nan,1.0,0.9806749999998734,0.4,0.033740643
111,3893,0.6571232936087634,1,nan,1.0,0.9805349999998725,0.4,0.033556662
112,3921,0.6596222366113063,1,nan,0.9642857142857143,0.9803949999998716,0.4,0.032248545
113,3949,0.6568712635382115,1,nan,0.9642857142857143,0.9802549999998706,0.4,0.03342385
114,3977,0.655953635308407,1,nan,1.0,0.9801149999998697,0.4,0.033418614
115,4005,0.6553248127130369,1,nan,0.9642857142857143,0.9799749999998688,0.4,0.03318634
116,4033,0.6606461718620822,1,nan,0.9285714285714286,0.9798349999998679,0.4,0.034559075
117,4183,-1.6176249167692083,0,nan,0.9733333333333334,0.979084999999863,0.4,0.051142864
118,4211,0.6574684431352745,1,nan,1.0,0.9789449999998621,0.4,0.033539344
119,4239,0.6564795662687951,1,nan,0.9642857142857143,0.9788049999998611,0.4,0.032937583
120,4267,0.6572080866235752,1,0.2,1.0,0.9786649999998602,0.4,0.03366611
121,4295,0.6581500188681018,1,nan,0.9642857142857143,0.9785249999998593,0.4,0.03521749
122,4323,0.6651521232793591,1,nan,0.9642857142857143,0.9783849999998584,0.4,0.031566698
123,4351,0.6570256745113774,1,nan,1.0,0.9782449999998575,0.4,0.03356391
124,4379,0.6517296317383448,1,nan,0.9285714285714286,0.9781049999998566,0.4,0.03303866
125,4407,0.6582289747443351,1,nan,1.0,0.9779649999998556,0.4,0.033362556
126,4435,0.657565719152913,1,nan,1.0,0.9778249999998547,0.4,0.033692453
127,4463,0.6506625466091563,1,nan,0.9642857142857143,0.9776849999998538,0.4,0.0331959
128,4491,0.6570660316180675,1,nan,1.0,0.9775449999998529,0.4,0.033303544
129,4519,0.6574257972254226,1,nan,1.0,0.977404999999852,0.4,0.033590086
130,4547,0.6624529787930458,1,nan,0.9642857142857143,0.9772649999998511,0.4,0.03371659
131,4575,0.657342695933778,1,nan,1.0,0.9771249999998501,0.4,0.03386003
132,4725,-1.6769673889660022,0,nan,0.9933333333333333,0.9763749999998452,0.4,0.045615155
133,4753,0.657910162141341,1,nan,1.0,0.9762349999998443,0.4,0.033562943
134,4781,0.6575694375180443,1,nan,1.0,0.9760949999998434,0.4,0.03369098
135,4809,0.6571557413141982,1,nan,1.0,0.9759549999998425,0.4,0.033763032
136,4837,0.6467953025672675,1,nan,0.9642857142857143,0.9758149999998416,0.4,0.032795947
137,4867,0.6388080229240192,1,nan,0.9333333333333333,0.9756649999998406,0.4,0.032568794
138,4895,0.6571401122121359,1,nan,1.0,0.9755249999998397,0.4,0.033769924
139,4923,0.6573487263036848,1,nan,1.0,0.9753849999998387,0.4,0.033602312
140,4951,0.6610893678028433,1,nan,0.9642857142857143,0.9752449999998378,0.4,0.034979127
141,4980,0.6542502490593551,1,nan,0.9655172413793104,0.9750999999998369,0.4,0.032090466
142,5008,0.6571877244481403,1,nan,1.0,0.974959999999836,0.4,0.033577397
143,5036,0.6578031140133236,1,nan,1.0,0.974819999999835,0.4,0.033688676
144,5064,0.6609552233819709,1,nan,0.9642857142857143,0.9746799999998341,0.4,0.033802126
145,5154,-0.05914587410985028,0,nan,0.9888888888888889,0.9742299999998312,0.4,0.036163025
146,5182,0.6592689960438025,1,nan,0.9642857142857143,0.9740899999998303,0.4,0.03363554
147,5210,0.6570874741576902,1,nan,1.0,0.9739499999998293,0.4,0.033795636
148,5238,0.657255319240633,1,nan,1.0,0.9738099999998284,0.4,0.033775363
149,5266,0.6575172468591316,1,nan,1.0,0.9736699999998275,0.4,0.033844236
150,5326,0.31135635931784644,0,0.94,0.9833333333333333,0.9733699999998255,0.4,0.028667796
151,5382,0.3057148926752402,0,nan,0.9642857142857143,0.9730899999998237,0.4,0.03545694
152,5411,0.6575741927833494,1,nan,0.9310344827586207,0.9729449999998228,0.4,0.032672342
153,5439,0.6573392930196307,1,nan,1.0,0.9728049999998218,0.4,0.033818554
154,5474,0.5990389133540389,1,nan,0.9714285714285714,0.9726299999998207,0.4,0.03445125
155,5502,0.6568495086175151,1,nan,1.0,0.9724899999998198,0.4,0.033597
156,5530,0.6567111426504846,1,nan,0.9642857142857143,0.9723499999998189,0.4,0.033838768
157,5558,0.6574253707420412,1,nan,1.0,0.9722099999998179,0.4,0.03347114
158,5586,0.6569058241513978,1,nan,1.0,0.972069999999817,0.4,0.033581067
159,5614,0.6578148348325467,1,nan,1.0,0.9719299999998161,0.4,0.033859827
160,5674,0.3226754055288884,0,nan,0.9833333333333333,0.9716299999998141,0.4,0.031398915
161,5734,0.2631989120751481,0,nan,0.9833333333333333,0.9713299999998122,0.4,0.039086606
162,5762,0.6574286730972818,1,nan,1.0,0.9711899999998113,0.4,0.03348079
163,5791,0.6659186003316662,1,nan,0.9310344827586207,0.9710449999998103,0.4,0.03273149
164,5819,0.6596744734765375,1,nan,0.9642857142857143,0.9709049999998094,0.4,0.03403943
165,5914,-0.12839783574822816,0,nan,0.9789473684210527,0.9704299999998063,0.4,0.034724995
166,5942,0.6573104528690996,1,nan,1.0,0.9702899999998054,0.4,0.033267416
167,5999,0.3674971719880461,0,nan,0.9824561403508771,0.9700049999998035,0.4,0.033103105
168,6027,0.6575800921969196,1,nan,1.0,0.9698649999998026,0.4,0.033674713
169,6090,0.2611994308309442,0,nan,0.9841269841269841,0.9695499999998005,0.4,0.035431676
170,6148,0.2907856709572564,0,nan,0.9310344827586207,0.9692599999997986,0.4,0.03551528
171,6176,0.65703102705764,1,nan,1.0,0.9691199999997977,0.4,0.033530895
172,6204,0.6572302425202361,1,nan,1.0,0.9689799999997968,0.4,0.033907916
173,6232,0.6571956479124903,1,nan,1.0,0.9688399999997959,0.4,0.033666443
174,6260,0.6552201007866804,1,nan,0.9285714285714286,0.968699999999795,0.4,0.0333531
175,6288,0.6568244486668289,1,nan,1.0,0.968559999999794,0.4,0.03364791
176,6316,0.6566423154882426,1,nan,1.0,0.9684199999997931,0.4,0.033538487
177,6347,0.6340116890860533,1,nan,0.9354838709677419,0.9682649999997921,0.4,0.030713135
178,6375,0.6580560258617261,1,nan,0.9642857142857143,0.9681249999997912,0.4,0.033345733
179,6403,0.656865148851639,1,nan,1.0,0.9679849999997903,0.4,0.033647563
180,6431,0.6575016528640506,1,0.99,1.0,0.9678449999997893,0.4,0.033616032
181,6459,0.6569302378254087,1,nan,1.0,0.9677049999997884,0.4,0.033433113
182,6487,0.6432033889386215,1,nan,0.9285714285714286,0.9675649999997875,0.4,0.0344955
183,6517,0.6370188779926029,1,nan,0.9333333333333333,0.9674149999997865,0.4,0.031477883
184,6545,0.6571203559076435,1,nan,1.0,0.9672749999997856,0.4,0.033599123
185,6573,0.6567792639742396,1,nan,1.0,0.9671349999997847,0.4,0.033563558
186,6601,0.6568938475820942,1,nan,1.0,0.9669949999997838,0.4,0.03360946
187,6630,0.6563285852822516,1,nan,0.9655172413793104,0.9668499999997828,0.4,0.031957794
188,6658,0.6570698913706348,1,nan,1.0,0.9667099999997819,0.4,0.033621967
189,6721,0.25996542765533415,0,nan,0.9682539682539683,0.9663949999997798,0.4,0.042162903
190,6749,0.6571836479510872,1,nan,1.0,0.9662549999997789,0.4,0.033611592
191,6777,0.6569871762061126,1,nan,0.9642857142857143,0.966114999999778,0.4,0.03371263
192,6805,0.6581960385452528,1,nan,0.9642857142857143,0.9659749999997771,0.4,0.03367844
193,6833,0.6572513056800191,1,nan,0.9642857142857143,0.9658349999997762,0.4,0.03344732
194,6861,0.6573758810938342,1,nan,1.0,0.9656949999997753,0.4,0.033702534
195,6889,0.6569315145559387,1,nan,1.0,0.9655549999997743,0.4,0.033493377
196,6917,0.6573169152996037,1,nan,0.9642857142857143,0.9654149999997734,0.4,0.033532694
197,6945,0.6542321389515651,1,nan,0.9642857142857143,0.9652749999997725,0.4,0.033938058
198,6973,0.657636583869562,1,nan,1.0,0.9651349999997716,0.4,0.033635195
199,7001,0.6558802771476924,1,nan,0.9642857142857143,0.9649949999997707,0.4,0.034263182
200,7029,0.6574574977362997,1,nan,1.0,0.9648549999997698,0.4,0.03348225
201,7056,0.6704690319851261,1,nan,0.9259259259259259,0.9647199999997689,0.4,0.03485188
202,7084,0.6565942920049757,1,nan,1.0,0.964579999999768,0.4,0.033591826
203,7112,0.7028166959550162,1,nan,0.9642857142857143,0.964439999999767,0.4,0.0314445
204,7140,0.6579205570725755,1,nan,1.0,0.9642999999997661,0.4,0.033695664
205,7168,0.6569131620667147,1,nan,1.0,0.9641599999997652,0.4,0.033770602
206,7196,0.6514903133785105,1,nan,0.9285714285714286,0.9640199999997643,0.4,0.03275472
207,7224,0.6566435608497679,1,nan,1.0,0.9638799999997634,0.4,0.033726864
208,7374,-1.7864955272292304,0,nan,0.9533333333333334,0.9631299999997585,0.4,0.056447517
209,7402,0.6591456914764819,1,nan,0.9642857142857143,0.9629899999997575,0.4,0.032850698
210,7430,0.6574693113936568,1,1.0,1.0,0.9628499999997566,0.4,0.03360835
211,7580,-1.6777519765164404,0,nan,0.9933333333333333,0.9620999999997517,0.4,0.04755954
212,7608,0.6571493482289464,1,nan,1.0,0.9619599999997508,0.4,0.033431623
213,7637,0.6558528154365377,1,nan,0.9655172413793104,0.9618149999997498,0.4,0.03220589
214,7701,0.23774440817440667,0,nan,0.984375,0.9614949999997477,0.4,0.032402795
215,7812,-0.38544118458370646,0,nan,0.972972972972973,0.9609399999997441,0.4,0.043821394
216,7840,0.6576660203638802,1,nan,1.0,0.9607999999997432,0.4,0.03354485
217,7868,0.6576877495272184,1,nan,1.0,0.9606599999997423,0.4,0.03386872
218,7896,0.6573965855566029,1,nan,1.0,0.9605199999997414,0.4,0.033972513
219,7924,0.6573773553708584,1,nan,1.0,0.9603799999997404,0.4,0.033810664
220,7952,0.6572429812705094,1,nan,0.9642857142857143,0.9602399999997395,0.4,0.033446487
221,7980,0.656744546276596,1,nan,1.0,0.9600999999997386,0.4,0.033718027
222,8008,0.6576302424217473,1,nan,1.0,0.9599599999997377,0.4,0.03371582
223,8038,0.6272549780874694,1,nan,0.9666666666666667,0.9598099999997367,0.4,0.03122692
224,8098,0.27993209551127773,0,nan,0.9666666666666667,0.9595099999997347,0.4,0.03284386
225,8126,0.6580345708463271,1,nan,1.0,0.9593699999997338,0.4,0.033626087
226,8154,0.6575185835017823,1,nan,1.0,0.9592299999997329,0.4,0.033568915
227,8183,0.6498667838009762,1,nan,0.9310344827586207,0.959084999999732,0.4,0.031867065
228,8333,-1.6629852038149708,0,nan,0.98,0.958334999999727,0.4,0.050217245
229,8362,0.6444735937701842,1,nan,0.9310344827586207,0.9581899999997261,0.4,0.032099646
230,8390,0.6558427572949783,1,nan,0.9642857142857143,0.9580499999997252,0.4,0.03339452
231,8418,0.6575029859160445,1,nan,1.0,0.9579099999997243,0.4,0.03343638
232,8568,-1.7401537985650686,0,nan,0.9533333333333334,0.9571599999997193,0.4,0.04759248
233,8596,0.6570295865261776,1,nan,1.0,0.9570199999997184,0.4,0.033739574
234,8624,0.6569848814568922,1,nan,1.0,0.9568799999997175,0.4,0.03377121
235,8652,0.6574473710981619,1,nan,0.9642857142857143,0.9567399999997166,0.4,0.034232166
236,8682,0.6275775792065161,1,nan,0.9666666666666667,0.9565899999997156,0.4,0.03102519
237,8710,0.6482555246322246,1,nan,0.9642857142857143,0.9564499999997147,0.4,0.03322354
238,8738,0.6581935874813043,1,nan,1.0,0.9563099999997138,0.4,0.034028083
239,8766,0.6567833284360756,1,nan,0.9285714285714286,0.9561699999997129,0.4,0.032409485
240,8820,0.3624799173265625,0,0.0,0.9814814814814815,0.9558999999997111,0.4,0.030402757
241,8848,0.6536271593684618,1,nan,0.9642857142857143,0.9557599999997102,0.4,0.034628965
242,8908,0.2849902928772726,0,nan,0.9666666666666667,0.9554599999997082,0.4,0.038794156
243,8964,0.3179207061200514,0,nan,0.9821428571428571,0.9551799999997064,0.4,0.03509966
244,8992,0.6602943583381422,1,nan,0.9642857142857143,0.9550399999997055,0.4,0.03365395
245,9020,0.6575293171141696,1,nan,1.0,0.9548999999997045,0.4,0.033844452
246,9048,0.6575136249251072,1,nan,0.9642857142857143,0.9547599999997036,0.4,0.033811543
247,9077,0.6405609238134212,1,nan,0.9655172413793104,0.9546149999997027,0.4,0.033468258
248,9105,0.6567447339254464,1,nan,0.9642857142857143,0.9544749999997018,0.4,0.03444969
249,9162,0.35545904571372167,0,nan,1.0,0.9541899999996999,0.4,0.035794046
250,9190,0.6576918008602491,1,nan,0.9642857142857143,0.954049999999699,0.4,0.033716146
251,9218,0.6514284613132756,1,nan,0.8928571428571429,0.953909999999698,0.4,0.03311294
252,9246,0.6570876665866596,1,nan,1.0,0.9537699999996971,0.4,0.0334582
253,9274,0.6844596132050382,1,nan,0.8928571428571429,0.9536299999996962,0.4,0.031244459
254,9302,0.6566661031326981,1,nan,0.9642857142857143,0.9534899999996953,0.4,0.03249002
255,9330,0.6575736066904098,1,nan,1.0,0.9533499999996944,0.4,0.033668853
256,9358,0.6576016901956739,1,nan,0.9642857142857143,0.9532099999996935,0.4,0.03349867
257,9386,0.6584074427386404,1,nan,0.9642857142857143,0.9530699999996926,0.4,0.033436183
258,9414,0.657457366829128,1,nan,1.0,0.9529299999996916,0.4,0.0335236
259,9442,0.651611199603098,1,nan,0.9285714285714286,0.9527899999996907,0.4,0.03250174
260,9470,0.6568231635376847,1,nan,1.0,0.9526499999996898,0.4,0.0335209
261,9499,0.6617241683130796,1,nan,0.9310344827586207,0.9525049999996889,0.4,0.03203228
262,9527,0.6567870452644389,1,nan,1.0,0.9523649999996879,0.4,0.0336144
263,9555,0.6627476181058115,1,nan,0.9285714285714286,0.952224999999687,0.4,0.034798175
264,9705,-1.7712204926881736,0,nan,0.9733333333333334,0.9514749999996821,0.4,0.04889978
265,9733,0.6594561497174303,1,nan,0.9642857142857143,0.9513349999996812,0.4,0.03251731
266,9765,0.652372408921577,1,nan,0.875,0.9511749999996801,0.4,0.031699598
267,9793,0.6635603077874552,1,nan,0.9285714285714286,0.9510349999996792,0.4,0.0344165
268,9822,0.6603017693782216,1,nan,0.9310344827586207,0.9508899999996783,0.4,0.032183614
269,9850,0.6591993011736459,1,nan,0.9642857142857143,0.9507499999996774,0.4,0.034342118
270,9913,0.2594215050404728,0,0.9,0.9523809523809523,0.9504349999996753,0.4,0.030863404
271,9941,0.6563779906584644,1,nan,0.8928571428571429,0.9502949999996744,0.4,0.03371924
272,9969,0.6570996275712596,1,nan,1.0,0.9501549999996735,0.4,0.033651765
273,10119,-1.7091451969041538,0,nan,0.9466666666666667,0.9494049999996685,0.4,0.056128465
274,10147,0.6577188528784175,1,nan,1.0,0.9492649999996676,0.4,0.03374022
275,10176,0.6594631116134654,1,nan,0.8620689655172413,0.9491199999996667,0.4,0.032298293
276,10204,0.6587539993494685,1,nan,0.9642857142857143,0.9489799999996658,0.4,0.033626262
277,10233,0.6542746144469449,1,nan,0.9310344827586207,0.9488349999996648,0.4,0.032124337
278,10261,0.6573846780479096,1,nan,0.9642857142857143,0.9486949999996639,0.4,0.033697497
279,10290,0.6546042482780234,1,nan,0.9655172413793104,0.9485499999996629,0.4,0.032194458
280,10318,0.6552590741968733,1,nan,0.9642857142857143,0.948409999999662,0.4,0.033761404
281,10346,0.6577982966942453,1,nan,0.9642857142857143,0.9482699999996611,0.4,0.03374647
282,10374,0.6609168391987916,1,nan,0.9642857142857143,0.9481299999996602,0.4,0.034108073
283,10402,0.6580475891650421,1,nan,0.9642857142857143,0.9479899999996593,0.4,0.033428676
284,10552,-1.7550305184314765,0,nan,0.94,0.9472399999996544,0.4,0.050739616
285,10580,0.6625210064053029,1,nan,0.9642857142857143,0.9470999999996534,0.4,0.031815585
286,10608,0.64529514192112,1,nan,0.9642857142857143,0.9469599999996525,0.4,0.033580113
287,10636,0.6485148181541058,1,nan,0.9642857142857143,0.9468199999996516,0.4,0.033957794
288,10664,0.6568885123553657,1,nan,1.0,0.9466799999996507,0.4,0.03370072
289,10692,0.657356776390708,1,nan,1.0,0.9465399999996498,0.4,0.033678453
290,10720,0.6573791571719587,1,nan,0.9642857142857143,0.9463999999996489,0.4,0.03357767
291,10748,0.6464582039937701,1,nan,0.9642857142857143,0.9462599999996479,0.4,0.0337264
292,10783,0.5845428829853461,1,nan,0.9142857142857143,0.9460849999996468,0.4,0.040216602
293,10835,0.3826539779054765,0,nan,0.9230769230769231,0.9458249999996451,0.4,0.03438383
294,10985,-1.6687721409200393,0,nan,0.98,0.9450749999996402,0.4,0.053932972
295,11013,0.6530346671400037,1,nan,0.9642857142857143,0.9449349999996393,0.4,0.03534035
296,11072,0.27547538027061835,0,nan,1.0,0.9446399999996373,0.4,0.03676855
297,11100,0.6396417138175858,1,nan,0.9642857142857143,0.9444999999996364,0.4,0.03512733
298,11156,0.3212190627645811,0,nan,0.9642857142857143,0.9442199999996346,0.4,0.036982775
299,11184,0.6468381481679786,1,nan,0.9642857142857143,0.9440799999996337,0.4,0.0346296
300,11212,0.6574479272137556,1,0.0,1.0,0.9439399999996327,0.4,0.03347566
301,11362,-1.673474826958964,0,nan,0.9466666666666667,0.9431899999996278,0.4,0.04888372
302,11390,0.6574664270026866,1,nan,1.0,0.9430499999996269,0.4,0.0336407
303,11448,0.33508012526906394,0,nan,0.9310344827586207,0.942759999999625,0.4,0.03533761
304,11476,0.6572959035561196,1,nan,0.9642857142857143,0.9426199999996241,0.4,0.033522505
305,11504,0.6585619369755317,1,nan,0.9642857142857143,0.9424799999996232,0.4,0.03344562
306,11565,0.3303618762710929,0,nan,1.0,0.9421749999996212,0.4,0.030176882
307,11593,0.6685109332569014,1,nan,0.9285714285714286,0.9420349999996203,0.4,0.033284295
308,11621,0.6593626392610998,1,nan,0.9285714285714286,0.9418949999996193,0.4,0.03360364
309,11649,0.6529710548609755,1,nan,0.9642857142857143,0.9417549999996184,0.4,0.034266885
310,11677,0.6569047789714352,1,nan,1.0,0.9416149999996175,0.4,0.03359923
311,11712,0.5514869114024652,1,nan,0.9428571428571428,0.9414399999996164,0.4,0.03311035
312,11740,0.6584963356529352,1,nan,0.9642857142857143,0.9412999999996154,0.4,0.03378613
313,11768,0.66038092017318,1,nan,0.9642857142857143,0.9411599999996145,0.4,0.033825573
314,11796,0.6576780261840732,1,nan,1.0,0.9410199999996136,0.4,0.03371247
315,11824,0.6573923928572312,1,nan,1.0,0.9408799999996127,0.4,0.033579245
